,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
352,0,0,1,2,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,2,0,1,1,0,1,1,1,0,5,4,2,3,-1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1
353,0,1,0,0,2,0,6,0,4,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,1,1,0,5,0,0,0,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0
354,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
355,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
356,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,6,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
357,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
358,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
359,0,1,0,0,0,3,0,5,-1,-1,-1,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
360,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,2,3,1,3,6,6,0,-1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
361,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0
362,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
363,0,1,2,1,2,0,3,1,-1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,3,4,1,5,3,0,23,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
364,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
365,0,0,2,1,4,1,2,3,13,13,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,1,4,2,2,5,2,26,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
366,0,0,2,1,4,1,2,3,13,13,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,1,4,2,2,5,2,26,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
367,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1
368,0,0,1,3,3,4,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,0,0,1,0,1,1,1,0,5,4,2,8,-1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
369,0,0,2,2,1,2,1,3,-1,-1,0,0,0,0,1,1,1,0,1,0,3,3,5,4,7,0,1,1,1,0,2,2,5,2,28,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
370,0,1,0,0,2,0,3,3,25,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,1,0,5,0,0,0,-1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
371,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,2,3,4,1,5,3,0,-1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
372,0,0,2,1,4,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,3,2,4,0,5,0,1,1,1,4,2,2,5,4,-1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
373,0,0,2,2,1,1,1,3,-1,0,0,0,0,0,1,1,1,0,1,0,3,1,5,4,7,0,1,1,1,4,2,2,5,2,28,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
374,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
375,0,1,2,1,2,0,3,1,-1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,3,4,1,5,3,0,23,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
376,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0
377,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,0,0,-1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
378,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
379,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0
380,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,9,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
381,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,9,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
382,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
383,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
384,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0
385,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,2,3,4,1,5,3,0,19,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1
386,0,1,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,2,0,1,3,6,6,0,-1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0
387,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,0,0,0,-1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
388,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,8,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
389,0,0,2,1,4,1,2,6,-1,-1,-1,0,0,0,1,1,1,0,1,0,3,2,4,4,5,0,1,1,1,4,2,2,5,4,29,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0
390,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1
391,0,1,0,0,0,3,0,5,-1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
392,0,1,1,2,1,2,6,0,-1,-1,-1,-1,0,0,1,1,1,0,1,1,1,3,0,1,3,0,1,1,1,0,5,4,2,1,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
393,0,0,2,2,1,1,1,3,-1,0,0,0,0,0,1,1,1,0,1,0,3,3,5,4,7,0,1,1,1,4,2,2,5,2,28,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
394,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,-1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0
395,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
396,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,0,0,-1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
397,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,6,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0
398,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
399,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,11,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0
400,0,0,2,1,2,1,2,3,24,6,0,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,1,1,1,4,2,2,5,0,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1
401,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1
402,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
403,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,6,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
404,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1
405,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,12,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1
406,0,1,2,1,2,0,3,1,-1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,3,4,1,5,3,0,23,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
407,0,1,0,0,0,3,3,1,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,2,0,1,3,0,0,0,18,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0
408,0,0,2,1,2,1,3,3,17,6,0,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,1,1,1,4,2,2,5,0,-1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
409,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0
410,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,-1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
411,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,12,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1
412,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
413,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,0,0,-1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
414,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,0,0,0,-1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
415,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,-1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0
416,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
417,0,0,1,3,3,4,5,4,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,4,0,0,0,1,1,1,0,5,4,2,1,-1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
418,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
419,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,1,0,9,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1
420,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,10,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
421,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,0,0,3,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0
422,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,8,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1
423,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,0,0,0,5,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0
424,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
425,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,15,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0
426,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
427,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,2,2,0,3,4,0,-1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
428,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,1,7,0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1
429,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
430,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,0,0,-1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
431,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,6,6,0,-1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
432,0,0,2,1,4,1,2,6,-1,3,1,0,0,0,1,1,1,0,1,0,3,2,4,4,5,0,1,1,1,4,2,2,5,4,29,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1
433,0,0,2,2,1,2,1,3,15,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,1,0,5,4,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1
434,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,2,3,4,1,5,3,0,19,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
435,0,1,0,0,0,3,6,0,-1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,4,0,1,1,1,0,5,0,0,0,-1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1
436,0,1,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,0,2,0,1,3,0,0,0,18,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1
437,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,0,0,-1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
438,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,3,0,0,0,-1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1
439,0,1,0,0,2,0,3,1,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,2,3,1,1,5,3,0,-1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
440,0,1,0,0,0,3,0,5,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,0,0,3,4,0,1,0,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
441,0,0,2,2,2,0,3,3,-1,6,0,0,0,0,1,1,1,0,1,0,0,4,1,6,6,0,1,1,1,0,5,0,0,0,-1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
