,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57,random_model_n58,random_model_n59
550,0,0,2,0,3,0,1,7,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,1,2,1,0,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1,3,1,2,3,2,1,3,2,0,2,3,0,3,3,2,2,3,0,0,2,3,2,2,3,0,0,2,0,0,2,3,0,2,1,1,3,3,0,1,1,3,3,2,3,1,1
551,0,0,2,3,2,4,1,7,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,2,1,0,5,1,0,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2,3,0,2,3,3,0,3,0,1,3,0,1,2,0,0,2,2,0,1,3,3,3,3,2,2,0,0,1,3,2,2,0,3,1,3,3,1,1,2,1,0,0,1,2,3,0
552,0,0,1,3,2,4,5,1,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3,1,0,0,0,0,3,0,0,1,3,0,3,0,1,0,1,3,0,0,3,1,0,0,0,1,3,0,2,0,1,2,0,1,0,2,0,2,1,3,3,1,1,2,3,1,3
553,0,0,1,3,2,4,5,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1,3,3,1,2,2,0,3,0,3,3,3,2,3,3,2,3,2,2,1,0,0,3,0,0,0,2,2,1,3,1,3,0,1,1,0,0,2,2,2,1,1,1,0,0,1,2
554,0,1,0,1,0,2,2,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,4,0,3,4,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3,1,2,0,1,3,0,0,1,0,2,1,0,1,1,0,1,3,1,0,2,2,3,2,1,2,3,1,3,0,2,1,0,2,2,3,3,1,0,2,1,0,1,2,3,3,0
555,0,0,1,3,2,1,0,6,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,0,1,2,4,4,1,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2,3,2,1,3,0,3,3,0,1,2,3,0,0,0,2,0,1,2,2,3,0,2,1,3,3,3,1,3,3,0,2,3,3,0,0,1,0,2,2,2,1,0,1,3,0,2
556,0,1,1,2,4,5,4,3,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,3,1,2,3,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2,3,0,1,3,0,2,0,1,3,2,2,1,1,1,0,0,3,1,0,0,2,2,1,0,2,0,1,2,3,1,1,0,0,3,3,3,1,0,1,2,1,0,3,1,3,2
557,0,1,0,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,4,3,0,7,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0,3,0,2,0,3,1,2,0,2,1,2,2,0,1,3,0,2,2,3,0,3,2,1,2,3,3,0,1,1,0,2,1,2,2,2,2,0,2,3,2,3,2,2,1,2,3
558,0,1,0,1,1,3,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,0,5,1,2,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0,3,3,2,2,1,1,1,0,2,3,3,3,0,2,2,2,1,3,3,2,0,1,2,1,2,3,3,3,3,0,3,1,2,2,3,0,1,0,3,0,0,2,0,2,0,2
559,0,0,2,3,2,4,5,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,0,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1,3,0,0,3,3,3,1,3,1,1,3,0,1,0,0,2,3,1,0,0,0,3,0,2,1,2,3,2,1,1,1,2,2,2,0,3,3,1,1,2,1,0,2,3,1,3
560,0,0,2,0,1,3,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,2,0,1,3,0,7,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2,3,0,2,2,2,1,0,2,1,3,2,3,0,2,1,3,3,0,3,2,1,0,0,3,3,0,1,0,3,3,0,1,0,3,2,3,1,2,3,1,2,1,0,2,3,3
561,0,1,1,2,4,5,4,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,3,1,2,3,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2,1,3,2,3,2,2,0,2,2,1,2,1,2,2,3,0,3,1,0,2,0,2,0,1,2,3,0,1,2,1,0,3,3,0,2,3,3,1,1,1,3,3,3,3,0,3
562,0,1,0,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,3,0,7,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0,3,2,1,2,1,0,0,3,2,2,2,3,0,3,0,0,2,3,1,0,1,1,0,1,0,2,3,1,2,3,1,3,2,0,0,2,3,2,2,3,0,3,3,1,3,2
563,0,0,1,3,2,4,5,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2,0,3,3,3,2,2,2,1,1,0,3,3,2,3,0,1,1,0,0,0,0,0,0,0,2,3,2,3,2,3,2,3,3,3,2,3,0,0,0,0,3,0,0,1,3,0
564,0,0,2,3,2,4,1,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,2,1,2,5,6,0,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0,2,0,2,1,3,1,2,3,3,3,0,0,3,2,3,0,0,1,0,2,2,3,1,2,2,2,0,3,3,1,2,2,3,1,1,2,1,3,0,2,2,0,2,0,3,2
565,0,0,1,3,2,4,5,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1,3,2,1,0,0,1,3,2,2,0,0,2,2,1,3,3,3,3,0,2,0,2,2,1,3,0,2,2,1,2,3,3,0,0,0,3,3,1,2,3,2,3,1,2,3,0
566,0,1,0,1,1,1,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,0,5,1,2,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2,1,0,3,1,2,1,2,3,2,2,0,3,1,1,3,3,0,0,2,2,2,0,0,1,1,0,1,2,1,1,0,0,3,0,2,2,1,1,3,2,3,1,3,1,1,0
567,0,0,2,0,1,3,3,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,0,1,3,0,7,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0,1,2,1,0,3,0,3,3,2,3,0,1,0,3,0,2,3,0,0,3,0,0,0,0,2,3,1,1,3,2,1,0,2,0,1,0,1,3,3,2,3,1,1,1,3,0
568,0,1,1,2,4,5,4,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,3,1,4,1,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2,2,3,3,3,1,3,2,0,1,2,3,2,0,1,3,3,2,1,3,1,3,2,2,1,2,2,2,0,2,3,2,2,1,0,2,1,0,2,2,1,3,3,3,1,1,0
569,0,0,1,2,4,1,0,6,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,3,3,4,4,1,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2,1,2,1,2,0,0,0,3,0,1,3,0,1,0,3,1,1,0,1,2,1,0,0,2,0,2,3,1,1,0,0,0,3,0,1,1,3,3,2,1,3,3,2
570,0,0,2,0,3,0,1,7,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,0,5,1,0,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1,0,1,1,1,3,0,2,3,3,2,2,1,2,2,3,2,1,1,3,1,3,2,2,1,3,1,3,3,3,2,0,0,3,1,3,3,1,1,1,0,3,1,2
571,0,1,1,2,4,5,4,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,3,1,2,3,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1,3,3,2,3,0,0,3,1,2,2,1,1,3,1,0,0,0,0,3,2,1,3,2,1,1,2,1,2,0,1,0,2,3,0,0,1,3,2,3,2,3,3,1
572,0,0,2,0,1,3,3,5,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,0,0,3,0,7,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0,0,2,2,1,2,1,0,3,0,1,0,1,2,0,2,1,3,2,0,0,1,2,3,1,2,0,0,1,0,2,0,1,0,2,1,2,0,0,3,3,0,3,1
573,0,1,0,1,1,3,3,5,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,0,3,0,7,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0,2,2,1,2,2,3,3,0,2,2,3,3,0,1,3,2,1,1,3,1,0,2,1,3,3,0,0,2,3,2,3,2,2,2,0
574,0,0,1,3,2,4,5,1,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,4,5,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2,2,1,3,2,3,0,1,3,2,3,3,1,0,2,1,0,1,2,2,0,1,2,1,1,3,2,3,3,1,2,1,2,2,2,2,3,0,0,2,3,2,3,0
575,0,0,2,0,3,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,0,5,1,0,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0,2,0,1,0,1,2,1,0,3,1,2,1,1,3,2,0,2,2,3,2,2,0,0,2,0,1,3,0,3,2,0,2,1,0,2,2,2,2,3,3,3,1,3
576,0,0,1,3,2,4,5,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3,2,0,1,0,2,1,2,2,2,2,3,2,2,0,0,2,1,1,2,3,1,1,1,0,3,0,2,1,0,3,2,3,3,0,2,2,1,0,1,1,2,1,0
577,0,1,0,1,0,2,2,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,2,4,0,3,2,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0,0,1,0,2,1,1,1,3,2,0,0,1,2,1,2,0,1,0,2,3,3,3,2,3,3,1,0,3,3,0,2,3,0,3,0,3,2,0,1,1,0,2,2
578,0,0,1,3,2,4,5,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0,3,3,0,2,3,1,2,3,1,3,2,2,2,2,3,2,1,1,3,0,3,1,0,2,0,1,1,0,0,1,1,3,1,1,1,3,1,0,2,0,1,2,1
579,0,0,2,0,3,0,6,2,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,1,2,5,6,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1,2,1,2,0,1,2,2,1,1,3,2,2,0,2,0,2,0,2,3,1,2,3,2,1,3,1,2,3,1,1,3,3,0,2,1,2,1,0,0,1,1,0,0
580,0,1,0,1,0,2,2,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,4,0,3,4,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3,3,1,1,3,0,0,1,2,1,2,1,3,0,0,3,3,3,1,2,3,0,0,1,0,3,1,2,0,0,0,3,0,3,0,2,3,1,0,2,0,0,2,2
581,0,1,0,1,0,2,2,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,0,5,1,2,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1,2,0,3,3,0,2,2,2,0,0,1,1,1,2,3,0,0,0,1,0,0,2,3,1,1,0,3,3,2,2,0,1,0,3,2
582,0,0,1,3,2,4,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,0,5,1,1,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2,2,3,3,1,3,2,1,0,2,2,2,2,0,1,1,1,0,3,1,1,3,3,0,3,2,0,3,2,1,1,0,1,2,3,0
583,0,1,0,1,0,2,2,4,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,4,0,3,2,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1,2,1,0,1,3,1,0,2,0,0,2,2,1,3,0,0,2,1,0,1,0,2,2,2,3,2,2,0,0,1,2,1,1,2,1
584,0,1,1,2,4,5,4,3,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,3,1,2,3,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0,1,0,3,1,3,3,3,0,3,0,3,0,0,1,1,3,3,1,0,2,2,3,0,1,2,0,3,1,2,2,0,2,2,0,3
585,0,0,1,3,2,4,5,1,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2,3,0,2,0,2,3,1,3,1,1,1,0,3,0,0,3,2,2,1,2,3,2,2,3,3,0,3,1,0,3,0,2,1,1,1
586,0,0,2,0,3,0,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,1,2,5,6,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0,3,2,0,2,2,2,1,2,2,1,0,0,1,2,0,3,0,2,1,1,3,3,1,1,0,1,3,1,1,0,1,1,1,3,1,1,1,0,2,2,1,1,0
587,0,1,0,1,1,3,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,0,5,1,7,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0,1,1,3,0,1,3,3,1,0,0,0,3,2,2,0,3,0,1,3,0,2,0,3,3,1,2,3,1,0,3,0,2,0,3,1,3,1,3,3,0,0,0,0
588,0,0,2,0,3,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,1,2,5,6,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3,0,1,0,2,2,1,2,3,2,3,1,0,3,3,1,1,0,0,2,2,3,0,1,0,1,3,0,3,1,0,0,1,2,1,3,3,0,1,0,0,3,1,3
589,0,1,1,2,4,5,4,3,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,3,1,4,3,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1,3,0,1,0,1,3,1,2,0,3,3,1,2,3,0,0,2,0,1,0,1,2,1,3,1,0,3,0,0,3,1,1,3,0,0,3,0,0,1,2,3,1,1
590,0,1,1,2,4,5,4,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,3,1,2,3,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2,1,2,2,2,0,2,2,1,2,1,0,1,1,0,2,0,1,0,3,1,3,0,3,1,3,0,0,3,2,1,2,0,2,3,3,0,2,3,2,2,1,0,3
591,0,1,1,2,4,1,0,6,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,0,3,0,5,4,1,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1,0,3,3,1,3,1,1,0,0,0,1,0,2,1,0,0,0,3,3,2,1,1,1,1,1,3,1,1,0,2,3,1,0,1,1,0,3,3,0,3,3,0,3
592,0,0,2,0,3,0,1,7,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,0,5,1,0,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3,1,0,0,2,2,2,1,0,1,2,3,0,3,0,1,0,3,1,2,0,1,1,3,3,3,0,1,1,0,1,0,0,1,3,2,2,2,2,0,3,2,1,3
593,0,1,0,2,4,5,4,3,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,3,3,1,2,2,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0,2,0,0,3,3,0,0,2,3,0,0,0,0,2,2,2,3,0,2,2,1,2,1,3,1,3,3,0,1,2,0,1,1,1,0,1,3,3,1,1,1,0,3
594,0,0,2,0,1,3,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,2,0,1,3,0,7,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3,1,0,3,3,3,3,1,0,1,2,2,2,3,0,0,1,3,2,3,3,2,2,0,3,1,3,2,3,3,1,0,0,3,0,2,0,3,1,1,1,1,2,3
595,0,1,0,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,4,3,0,7,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3,3,1,1,1,3,2,1,2,3,3,0,3,0,1,1,0,0,1,2,0,1,3,1,3,2,3,1,2,3,3,0,2,2,3,2,2,2,0,3,0,0,0,3
596,0,0,1,3,2,4,5,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2,0,0,2,3,1,1,1,1,1,1,2,1,2,1,0,0,3,2,1,1,2,0,0,1,3,0,0,0,3,1,2,2,0,1,1,1,3,1,3,2,1,2,3
597,0,0,1,3,2,4,5,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,4,6,5,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1,2,3,0,2,1,3,0,3,1,1,0,0,0,0,3,1,0,2,2,2,2,3,2,3,1,2,2,3,2,3,1,0,3,2,0,0,1,1,0,2,3,2,2
598,0,0,2,0,3,0,6,2,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,1,2,5,6,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1,0,1,3,2,1,3,0,3,1,1,3,3,3,2,1,0,3,2,2,3,2,1,3,3,2,3,0,3,2,0,1,3,1,0,2,3,0,0,1,1,2,2,0
599,0,1,1,2,4,5,4,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,3,1,2,3,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2,3,3,3,0,1,0,1,0,2,3,1,0,1,1,1,2,0,0,3,1,3,3,2,0,0,1,2,0,1,3,0,0,2,1,1,2,0,1,2,3,0,0,0
600,0,1,0,1,1,3,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,0,5,1,7,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2,0,3,0,0,3,2,2,1,2,3,3,2,1,3,3,0,0,2,1,1,3,0,2,1,2,0,1,1,0,3,0,1,2,2,2,1,1,2,3,2,3,3,3,1,0,0
601,0,1,0,1,0,2,2,4,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,4,0,3,4,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3,0,1,3,0,1,0,0,2,3,0,0,1,1,2,3,3,3,3,3,1,3,2,2,3,1,1,2,1,3,2,3,3,3,0,3,2,1,1,2,3,3,0,2,1,2,2
602,0,1,0,1,0,2,2,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,4,0,3,4,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0,2,3,3,0,2,0,1,3,0,3,3,3,0,2,0,1,1,0,3,1,3,3,3,0,0,0,0,2,3,0,3,1,2,3,3,1,3,0,3,2,3,3,1,1,1,2
603,0,1,1,2,4,5,4,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,3,1,2,3,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3,2,3,0,1,2,2,3,3,0,1,3,1,1,3,1,3,3,3,2,3,2,3,0,0,1,3,2,1,1,2,1,0,0,0,2,0,2,0,0,1,0,1,1,1,3,1
604,0,0,1,3,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,1,0,5,1,1,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2,0,0,3,3,3,1,1,1,2,3,0,1,3,2,0,1,2,0,0,0,0,0,3,0,3,1,1,2,2,0,0,3,0,1,1,1,2,2,1,2,3,2,2,1,0,3
605,0,1,1,2,4,5,4,3,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,0,3,0,5,1,2,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0,2,2,0,1,0,2,1,2,1,1,1,2,3,3,2,1,2,0,1,2,0,1,1,1,2,3,3,1,2,3,2,1,2,3,3,2,3,3,1,0,3,3,3,1,3,3
606,0,0,2,3,2,1,1,7,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,2,1,0,5,1,0,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1,2,2,3,2,3,1,2,0,2,3,3,3,1,3,0,1,2,1,3,2,3,1,3,3,2,2,1,0,2,2,3,2,1,3,3,2,3,2,3,3,2,0,0,2,2,3
607,0,0,1,2,2,1,0,6,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,0,1,2,4,4,1,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0,0,2,0,2,3,0,2,3,0,0,0,2,3,2,0,1,1,0,3,2,3,2,3,0,3,0,2,1,3,0,2,3,1,3,1,3,1,2,0,3,1,2,1,3,3,3
608,0,0,2,0,3,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,2,0,0,5,1,0,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2,2,1,2,1,1,1,2,0,2,3,3,0,2,2,3,3,0,3,1,0,2,1,1,0,1,1,3,1,3,0,3,1,2,1,1,1,0,1,3,0,2,2,3,2,0,1
609,0,0,2,0,3,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,0,5,1,0,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3,1,3,0,0,3,1,0,3,3,3,3,0,2,0,0,0,1,3,2,2,2,3,3,3,3,3,3,2,3,3,2,1,0,1,0,2,3,3,2,1,3,2,0,2,0,3
610,0,1,1,2,4,5,4,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,3,1,2,3,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1,1,0,2,1,2,2,1,3,0,2,0,1,1,2,0,3,0,2,3,1,0,1,0,0,3,3,2,3,0,3,0,1,3,1,1,3,1,2,0,0,2,0,3,3,0,3
611,0,1,0,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,3,0,7,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1,1,0,1,2,1,0,2,0,2,0,1,3,3,2,3,1,2,2,2,0,3,0,1,2,2,3,3,0,1,1,0,3,0,3,0,0,2,2,1,3,2,1,0,3,0,1
612,0,1,0,1,0,2,2,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,4,0,3,2,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2,1,2,3,2,1,3,0,3,2,0,0,2,0,2,2,1,3,0,3,1,0,0,0,3,1,1,0,2,3,2,2,1,2,0,2,2,2,3,1,0,0,3,2,0,0,2
613,0,0,1,3,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,0,5,4,1,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3,1,3,1,3,2,2,2,0,1,0,2,2,3,3,0,3,1,2,1,3,3,3,2,3,1,1,0,3,1,0,1,1,1,1,0,2,1,1,0,3,0,1,3,3,2,0
614,0,0,2,0,3,0,1,7,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,1,2,1,0,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0,1,3,3,2,0,0,0,3,3,3,1,3,3,0,3,2,0,1,1,1,0,2,3,0,3,1,1,2,1,1,3,1,3,3,3,3,1,0,3,0,1,0,2,1,3,1
615,0,1,0,1,1,3,3,0,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,1,2,0,5,1,7,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2,3,3,3,3,2,2,2,0,2,1,0,3,3,0,0,0,3,1,1,2,2,2,3,3,1,1,0,2,2,3,0,1,3,3,2,1,3,2,2,1,2,3,0,0,3,3
616,0,0,2,0,1,3,6,5,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,2,0,1,3,0,7,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0,1,0,3,3,0,0,1,1,1,1,1,2,3,2,3,0,1,2,0,1,2,0,0,1,0,1,2,3,0,1,1,0,1,3,1,3,0,0,0,2,3,0,0,2,3,3
