,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37
432,0,0,0,1,1,3,2,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,3,3,1,0,3,2,1,0,2,2,1,1,2,3,2,3,2,3,2,0,1,0,2,3,2,1,1,3,0,0,1,1,3,2,2,0
433,0,1,1,2,3,2,4,0,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,3,0,0,1,3,1,0,0,2,3,1,2,1,3,3,2,2,3,3,3,0,0,0,1,0,1,1,2,3,2,3,3,2,0,3,0
434,0,0,0,1,1,1,6,4,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,0,1,1,3,0,0,1,1,0,2,1,1,2,1,1,0,2,0,0,1,3,1,3,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3,1,3,3,1,3
435,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,2,4,1,1,3,0,0,1,2,2,3,1,2,1,1,0,2,2,0,2,0,3,0,0,1,0,0,1,1,2,0,2,1,1,2,1,3,2,1,0,3,2,0,3
436,0,0,0,1,1,1,6,4,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,0,1,1,3,0,0,2,0,1,1,3,0,2,0,1,3,0,0,2,3,3,2,1,1,1,2,2,1,3,0,0,0,1,0,3,1,1,2,1,1,1,0,1
437,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,0,2,0,0,0,1,2,2,0,3,2,3,0,3,3,1,3,0,3,2,1,3,3,1,0,1,2,2,0,3,0,3,1,0,2,3
438,0,1,0,0,0,4,1,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,3,2,2,1,0,1,3,3,2,1,2,0,0,1,3,0,1,0,3,0,0,1,1,1,1,1,3,3,1,3,3,0,0,2,1,2,3
439,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,2,3,3,0,1,3,3,3,0,0,2,1,3,0,1,2,2,0,1,1,1,3,2,2,2,2,2,2,3,2,3,3,1,1,1,3,1
440,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,2,1,2,0,0,0,3,2,1,0,1,0,1,2,3,3,1,0,0,1,3,0,0,0,0,1,3,0,3,1,2,2,0,3,0,1,3,2,0,3,2,1
441,0,0,0,1,1,1,6,4,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,2,0,0,1,1,3,0,0,1,2,1,1,3,2,0,3,2,0,1,1,1,3,2,3,2,2,2,0,1,1,3,3,3,2,1,3,2,0,1,2,3,2,3,1,3
442,0,0,1,2,2,0,0,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,1,3,3,6,1,0,0,1,0,3,2,2,3,3,3,1,1,2,2,0,1,1,0,2,3,3,1,0,3,0,3,1,3,2,3,3,3,2,3,1,2,3,0,0
443,0,1,0,0,0,4,1,3,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,2,1,3,3,3,1,0,3,1,2,1,2,3,0,3,3,1,1,1,3,3,0,0,2,2,3,2,2,1,0,2,2,3,0,3,3
444,0,1,0,1,1,1,6,4,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,2,0,0,1,1,3,0,0,1,2,2,2,2,3,2,3,0,3,1,3,3,0,3,1,0,3,3,3,1,3,2,0,1,3,3,3,3,3,1,1,3,3,1,1,0
445,0,0,2,3,2,0,0,7,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,1,3,1,6,1,0,0,3,3,0,0,1,2,0,0,0,3,2,1,2,2,0,3,1,3,3,1,2,2,3,0,3,1,1,0,1,1,3,2,2,1,2,0,3
446,0,1,1,2,3,2,3,6,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,3,2,3,0,3,3,0,2,3,3,1,3,0,0,3,1,1,2,0,2,0,0,1,3,2,0,3,1,2,2,3,3,3,3,1,1,3
447,0,0,0,1,1,3,2,1,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,2,0,0,1,1,2,0,0,1,2,1,1,0,3,0,2,1,2,0,2,1,1,1,1,3,3,1,2,0,1,0,3,1,3,0,0,2,1,0,0,1,3,0,1,1
448,0,0,2,1,1,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,2,3,2,3,3,3,1,2,1,1,0,3,3,3,0,3,3,3,1,2,1,2,2,1,3,2,1,0,2,3,3,3,2,3,1,0,0
449,0,1,1,2,3,2,3,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,3,3,0,1,0,2,1,0,2,2,0,2,3,3,2,0,3,0,2,3,2,1,3,3,1,2,1,2,1,2,0,0,0,2,3,1,0
450,0,0,2,3,4,5,5,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,2,3,1,2,2,2,1,3,1,2,0,2,1,1,0,1,2,2,3,3,2,0,2,3,1,1,0,3,1,2,3,3,1,0,3,3
451,0,1,1,2,3,2,3,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,0,3,2,0,3,1,3,2,3,3,2,2,2,3,0,2,1,0,1,0,1,0,3,2,1,1,0,2,1,0,1,2,1,1,1,2,2
452,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,2,1,1,3,3,0,3,2,3,0,2,0,3,0,1,2,3,3,1,0,0,0,0,3,1,0,3,1,2,1,2,1,2,1,0,3,1
453,0,1,0,0,0,4,1,3,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,0,3,2,0,1,3,3,0,0,1,3,0,1,1,2,2,1,0,0,2,2,3,3,2,0,1,3,3,0,0,0,1,2,3,1,2
454,0,1,0,0,0,1,6,4,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,4,1,1,3,0,0,2,0,1,3,0,1,0,1,0,1,2,2,1,3,3,2,1,0,3,3,2,3,1,3,2,0,3,3,0,2,2,2,1,1,3,3,3
455,0,0,1,2,2,0,0,7,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,1,3,3,6,1,0,0,3,1,2,0,2,1,0,2,1,2,2,1,2,0,0,0,0,3,2,0,1,2,0,2,3,2,3,2,3,0,3,3,2,2,3,0,0
456,0,0,0,1,1,1,6,4,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,4,1,3,3,0,0,0,2,2,0,3,2,1,2,2,2,0,0,1,2,3,0,2,1,1,0,3,1,3,2,2,3,2,0,1,3,0,2,1,2,3,3,3
457,0,0,2,1,1,1,6,2,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,0,1,1,2,0,0,2,3,3,2,2,3,3,1,2,0,1,3,0,3,0,3,0,0,0,3,2,0,1,2,3,2,0,1,3,3,2,2,0,0,2,3,3
458,0,0,0,1,1,1,6,4,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,0,1,1,3,0,0,2,2,1,0,3,3,1,3,0,1,0,3,3,0,1,3,0,0,1,1,3,2,0,3,0,1,2,1,1,0,1,1,0,3,0,2,0
459,0,0,0,1,1,1,6,4,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,0,1,1,3,0,0,0,2,1,3,2,3,3,3,2,3,1,0,1,1,1,0,1,1,1,1,2,1,1,3,0,0,0,2,2,2,1,2,3,1,2,2,1
460,0,0,2,3,4,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,3,1,0,0,1,1,1,0,3,1,3,2,2,2,1,1,0,0,2,1,3,1,3,2,2,2,0,0,3,3,3,3,2,0,2,2,1
461,0,1,0,0,0,4,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,2,2,1,0,0,3,1,0,0,3,0,2,3,1,0,2,1,0,3,2,0,3,3,2,0,2,2,2,2,0,1,3,2,3,3,0
462,0,1,1,0,0,4,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,2,4,4,0,0,0,0,1,1,0,1,2,1,1,0,1,2,3,1,3,2,1,1,2,3,2,0,0,3,1,1,2,0,1,0,3,1,2,0,0,1,3,2
463,0,0,0,1,1,3,6,1,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,3,0,0,3,3,2,2,0,3,2,2,1,2,2,3,3,0,3,1,2,0,3,0,1,3,3,0,0,3,3,3,1,1,0,2,3,0,2,1,0
464,0,1,0,0,0,4,1,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,2,2,1,1,0,3,2,2,1,0,3,3,1,0,3,3,0,2,1,0,3,3,3,2,3,1,0,0,3,3,1,0,2,0,3,3
465,0,1,0,0,0,1,1,4,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,4,5,3,3,0,0,3,2,2,2,2,3,3,2,2,3,0,1,0,2,1,0,1,1,3,3,3,3,1,0,1,2,0,2,0,2,1,3,1,2,1,2,3
466,0,0,2,3,4,5,5,5,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,3,2,0,1,3,2,2,2,2,0,2,1,1,3,3,3,3,1,0,3,0,2,1,3,0,2,3,2,3,1,2,0,1,3,2,3,1
467,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,4,1,3,3,0,0,0,2,0,1,2,3,1,3,1,2,3,3,0,3,1,0,0,1,0,3,3,3,0,0,0,3,2,3,3,1,2,3,2,2,1,1,0
468,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,1,1,0,1,2,2,3,0,1,0,0,0,1,3,2,0,0,3,3,2,3,0,2,0,0,3,0,0,3,1,0,3,1,2,3,2
469,0,0,2,1,1,1,6,2,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,0,1,1,2,0,0,2,0,3,1,1,1,3,3,3,0,2,3,2,0,2,3,2,1,0,2,0,3,3,1,0,0,1,3,1,3,2,0,1,3,1,2,1
470,0,1,1,2,3,2,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,1,3,2,3,1,3,2,2,0,1,3,0,3,2,0,3,0,1,0,3,1,0,1,3,0,2,3,1,2,2,2,2,0,0,0,0,3
471,0,0,2,1,1,3,2,1,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,2,2,2,0,0,1,1,2,2,3,3,0,2,1,1,2,3,1,1,1,1,3,3,1,3,3,1,1,3,0,0,0,3,3,1,3
472,0,0,2,3,4,5,5,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,3,3,0,1,3,3,1,0,3,3,0,0,1,3,1,1,1,3,0,3,0,2,1,0,2,0,2,3,0,1,2,2,1,2,2,1,1
473,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,2,2,1,3,0,1,0,3,3,1,0,2,2,2,0,3,2,1,0,1,3,0,0,1,3,1,1,3,1,3,1,2,2,2,3,2,2
474,0,1,0,0,0,4,1,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,1,2,0,0,2,0,3,0,3,3,0,2,0,2,1,0,3,3,0,2,0,0,3,1,1,2,1,3,0,3,2,1,0,1,0,2
475,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,2,1,2,0,0,2,3,0,2,0,1,3,0,1,0,0,2,2,0,2,3,3,2,3,1,0,3,3,3,3,3,2,3,1,0,0,0,1,0,3,3,1
476,0,1,1,2,2,0,0,7,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,1,3,1,6,1,0,0,0,1,0,3,0,0,2,3,3,0,1,2,2,1,0,2,0,3,3,2,0,0,2,3,1,1,0,3,0,1,3,1,1,0,3,1,3
477,0,0,2,1,1,3,2,1,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,0,1,3,0,1,2,1,2,1,0,1,3,0,2,3,0,2,0,2,2,3,0,0,0,1,3,1,1,2,3,3,2,2,0,1,2
478,0,1,0,0,0,4,1,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,2,0,2,3,0,3,3,2,0,2,1,2,3,3,2,3,2,0,3,3,2,0,0,2,1,3,2,0,3,0,0,1,3,0,0,2
479,0,1,1,2,3,2,3,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,3,0,3,1,0,0,3,2,2,3,1,1,1,1,0,0,0,3,2,0,3,0,3,2,3,3,1,1,3,0,1,1,0,3,3,3,2
480,0,1,0,1,1,1,6,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,4,5,3,3,0,0,1,2,1,1,2,2,1,2,1,1,0,3,0,3,2,1,0,0,3,3,0,2,0,1,2,1,1,0,3,0,2,2,1,0,0,3,3
481,0,0,0,1,1,3,2,1,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,3,2,3,1,0,2,1,3,2,3,1,1,2,1,2,0,2,0,2,1,1,1,2,3,0,0,3,1,0,1,3,1,2,2,1,3
482,0,0,0,1,1,1,6,4,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,0,1,1,3,0,0,1,3,2,0,1,0,3,2,1,3,2,3,2,2,2,3,1,2,1,3,3,0,2,2,1,1,1,3,3,2,0,2,3,2,3,1,0
483,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,1,1,1,1,3,0,0,2,3,0,0,2,0,3,1,0,2,2,3,3,1,0,1,2,2,3,0,2,3,3,2,3,1,3,2,1,0
484,0,0,0,1,1,1,6,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,0,5,3,3,0,0,0,1,3,3,2,0,0,3,2,1,3,3,3,2,2,1,3,0,0,2,2,0,3,0,0,0,2,1,3,3,3,3,2,2,2,0,3
485,0,0,2,3,4,5,5,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,1,3,1,2,3,3,1,1,2,3,0,3,1,3,1,3,0,0,2,0,1,3,0,0,3,2,3,0,3,1,2,1,2,0,3,3,2
486,0,1,0,0,0,4,1,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,4,6,0,0,2,0,3,2,0,0,0,1,2,0,0,2,2,0,3,2,1,3,0,1,1,0,2,3,2,3,0,1,2,0,2,3,2,1,0,3,2
487,0,0,2,3,2,0,0,7,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,1,3,3,6,1,0,0,1,3,3,2,1,1,0,2,3,1,1,2,1,1,0,3,2,3,1,2,3,1,1,1,3,1,0,3,1,0,1,2,0,0,0,3,1
488,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,1,3,0,2,3,1,3,1,0,0,2,0,2,1,0,3,0,2,1,0,0,1,3,0,2,1,0,3,1,1,2,1,2,1,2,1
489,0,0,0,1,1,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,1,3,0,1,2,2,3,1,3,2,2,0,3,0,1,0,1,0,3,1,1,3,2,3,3,2,1,0,2,1,2,0,3,3,0,1
490,0,1,1,2,3,2,3,6,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,2,0,2,2,1,3,3,1,1,2,0,2,2,3,3,0,3,2,1,1,0,3,3,0,0,3,2,0,2,2,1,0,1,2,3,0,0
491,0,1,1,2,3,2,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,1,1,2,4,4,0,0,0,2,3,1,0,2,0,0,0,0,2,1,2,0,3,2,1,3,1,1,1,1,1,2,3,0,3,2,0,2,2,3,2,3,1,2,3,0
492,0,0,2,3,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,1,1,2,0,0,3,3,3,2,2,2,0,0,0,1,1,0,0,3,0,2,3,0,1,2,1,1,3,1,1,0,0,2,2,3,0,2,3,3,0,2,2
493,0,0,2,3,4,5,5,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,1,2,1,1,2,0,2,0,2,2,3,3,3,3,1,2,1,2,0,0,2,0,2,1,1,1,1,1,3,0,2,2,2,2,2,2,0
494,0,1,0,0,0,1,6,4,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,4,5,3,3,0,0,0,1,0,3,2,3,1,1,2,0,3,3,1,1,1,0,2,2,0,0,2,0,0,0,0,3,3,2,1,1,1,2,1,0,2,0,1
495,0,1,1,2,3,2,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,0,3,2,2,0,3,1,3,0,2,0,3,0,3,1,3,1,0,0,1,2,1,3,0,0,2,2,1,2,1,2,3,1,3,3,2
496,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,2,2,2,1,2,1,1,0,1,0,0,3,3,1,3,3,1,3,3,0,3,3,0,2,2,3,0,0,0,3,3,2,0,1,1,3
497,0,1,1,2,3,2,4,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,2,1,0,0,3,0,1,3,1,1,2,3,0,2,3,2,1,2,0,1,2,0,1,3,1,0,2,2,2,1,2,0,1,0,0,0,3
498,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,1,1,2,0,0,3,2,2,2,0,2,1,3,0,2,1,1,1,0,1,2,1,0,2,0,2,1,2,2,1,0,2,3,3,2,2,1,1,3,3,3,3
499,0,0,0,1,1,3,2,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,2,2,2,2,3,1,2,1,0,1,1,3,2,0,3,2,3,2,1,3,3,1,2,3,3,0,2,1,2,3,0,2,3,2,2,0,2
500,0,1,1,0,0,4,1,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,4,6,0,0,0,2,2,0,2,3,0,3,3,1,0,1,3,1,2,0,0,1,0,2,1,0,2,2,0,0,0,1,2,1,0,1,1,1,0,2,1
501,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,2,4,1,3,3,0,0,1,3,2,0,3,1,1,3,2,2,1,1,3,1,3,3,1,2,3,0,0,1,3,2,0,3,2,3,0,0,2,0,2,2,0,3,0
502,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,3,1,0,2,1,2,3,0,2,0,3,0,1,2,2,2,3,1,0,2,1,0,0,2,2,1,3,3,2,3,0,2,2,1,2,1,3
503,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,2,3,2,1,1,3,3,2,0,1,0,2,1,2,3,3,2,1,3,0,3,3,0,0,2,3,3,1,2,0,3,0,1,2,2,0
504,0,0,2,3,4,5,5,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,1,0,3,1,2,1,3,1,1,2,2,2,2,2,2,3,0,2,2,2,2,0,1,0,0,1,1,3,2,1,2,2,3,0,3,3,0
505,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,2,1,1,0,1,1,2,2,3,2,2,3,1,1,2,1,2,2,3,1,0,3,1,0,0,2,1,2,2,1,0,3,0,3,3,0,1
506,0,0,2,3,4,0,0,2,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,0,3,1,1,1,2,0,0,1,3,0,0,3,0,0,0,2,1,1,0,3,2,3,3,3,1,1,0,0,3,2,0,1,2,3,2,1,2,3,3,1,1,0,1,3
507,0,1,1,2,2,0,3,7,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,1,1,3,3,6,1,0,0,1,1,0,3,2,2,2,1,0,2,2,2,2,2,3,1,0,1,2,0,2,1,3,2,2,0,0,2,0,2,3,1,0,1,3,1,3
508,0,1,1,2,3,2,4,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,4,4,0,0,0,0,2,2,1,0,2,3,1,0,1,1,3,3,2,2,2,3,1,0,3,0,2,1,3,1,1,1,0,3,2,3,0,3,2,2,0,3
509,0,1,0,0,0,4,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,1,2,0,2,3,0,1,0,3,0,2,0,2,2,3,0,3,3,0,1,2,0,0,3,3,1,3,2,2,1,1,3,0,2,2,0
510,0,0,0,1,1,1,6,4,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,0,1,1,3,0,0,2,2,1,1,3,3,2,2,1,0,1,2,2,3,1,1,1,1,2,3,3,2,1,0,0,0,2,3,1,1,3,2,0,2,0,0,3
511,0,1,1,2,3,2,3,6,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,0,1,2,3,1,2,2,2,1,1,2,3,3,0,2,2,0,0,0,1,1,3,1,1,3,0,1,3,0,2,2,1,1,2,2,3,3
512,0,0,2,3,2,0,0,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,0,3,1,1,1,1,0,0,3,3,2,1,3,0,0,2,1,3,1,3,1,1,2,3,1,0,2,0,2,2,1,3,3,2,1,2,0,0,3,3,1,1,2,3,1
513,0,0,2,3,4,5,5,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,0,0,0,3,3,3,1,0,2,1,1,2,1,0,3,1,1,1,2,1,3,2,1,0,2,3,2,2,0,2,0,0,1,1,1,1,0
514,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,3,3,6,1,0,0,0,0,1,0,1,3,3,3,2,2,1,0,1,0,0,2,1,3,1,2,0,2,1,1,1,0,3,2,1,0,0,3,3,0,3,2,2
515,0,0,0,1,1,3,2,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,2,2,3,2,1,3,0,1,1,3,3,3,3,2,0,2,3,0,2,1,2,1,0,2,2,2,3,1,2,0,0,1,0,1,3,1,3
516,0,1,0,1,1,1,6,4,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,2,4,1,3,3,0,0,3,2,1,0,2,3,2,1,0,1,2,0,1,3,3,0,3,2,1,1,3,2,2,0,1,1,0,3,0,1,0,0,1,1,1,0,2
517,0,1,1,2,3,2,4,0,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,3,3,6,1,0,0,1,3,0,3,2,3,0,3,1,2,0,3,1,3,1,1,0,0,1,2,1,1,0,0,3,1,3,3,0,1,1,1,3,1,3,2,1
518,0,1,1,2,2,0,0,7,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,1,3,3,6,1,0,0,1,0,0,1,0,1,2,0,3,0,1,0,2,2,3,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,2,1,3,1,1,1,1
519,0,1,0,0,0,4,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,2,2,0,0,0,2,2,0,3,0,0,0,0,1,2,1,3,1,0,3,2,0,2,0,0,0,0,1,3,2,1,3,2,3,2,3
