,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17
357,0,1,0,1,4,1,0,3,51,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,3,3,5,2,4,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0
358,0,1,0,1,0,1,2,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
359,0,1,0,1,4,5,0,3,18,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,1,2,3,3,5,2,4,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
360,0,0,2,0,2,3,1,4,36,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,0,2,0,3,0,5,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1
361,0,0,1,2,3,0,4,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
362,0,0,1,2,3,0,4,6,8,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
363,0,0,2,2,3,3,4,6,43,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,0,1,0,1,4,3,2,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
364,0,0,1,2,1,2,3,0,16,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,1,0,1,2,1,4,1,6,3,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
365,0,0,2,0,2,4,5,1,19,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,2,0,1,0,2,0,3,4,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1
366,0,1,0,3,4,5,0,3,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,1,2,3,3,5,2,4,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0
367,0,0,1,2,3,0,4,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1
368,0,0,1,2,3,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,1,2,1,4,1,6,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
369,0,0,2,0,2,3,1,4,17,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,1,0,1,4,1,0,5,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0
370,0,1,0,1,0,1,2,5,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,0,2,0,3,4,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
371,0,1,0,1,4,1,0,3,10,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,3,3,5,2,4,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
372,0,0,2,0,2,3,1,6,-1,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,0,1,0,1,4,3,2,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1
373,0,1,0,1,0,4,2,5,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,1,0,2,0,3,4,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
374,0,0,2,0,2,3,1,4,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,1,0,2,0,3,0,5,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0
375,0,1,1,3,1,2,6,0,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,0,1,0,1,0,3,2,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0
376,0,0,2,2,2,3,1,6,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,0,1,0,1,4,3,2,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0
377,0,1,1,3,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,3,3,5,6,6,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1
378,0,1,1,3,1,2,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,1,0,1,0,5,7,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1
379,0,1,0,1,4,5,0,3,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,0,1,0,2,0,5,7,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
380,0,0,2,0,0,4,5,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,0,1,0,2,2,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
381,0,0,2,0,2,3,1,4,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,1,0,1,4,1,0,5,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
382,0,0,1,2,1,2,4,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0
383,0,1,0,1,0,4,2,5,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,6,3,0,0,1,0,2,2,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
384,0,1,1,3,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,3,3,5,6,6,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1
385,0,0,2,0,2,3,5,1,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1
386,0,1,1,3,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,3,3,5,6,6,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0
387,0,0,2,0,2,3,1,6,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,0,1,0,2,2,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
388,0,0,2,2,3,3,1,2,9,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,0,1,4,1,0,5,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
389,0,1,0,3,4,5,0,3,30,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,1,2,3,3,5,2,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
390,0,1,0,1,4,5,0,3,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,0,1,0,2,0,5,7,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
391,0,1,0,1,4,1,0,3,13,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,1,2,3,3,5,2,4,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0
392,0,1,1,3,1,2,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0,5,7,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0
393,0,0,1,2,3,0,4,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0
394,0,0,2,0,2,3,1,4,11,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,0,2,0,3,0,5,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
395,0,1,0,1,4,1,2,5,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,5,7,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0
396,0,0,2,0,0,4,5,1,-1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,0,2,0,3,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1
397,0,0,1,2,3,0,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,1,4,1,6,3,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1
398,0,0,1,2,3,0,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,1,4,1,6,3,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0
399,0,1,1,3,1,5,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0,5,7,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
400,0,0,2,0,2,3,1,4,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,1,0,1,4,1,0,5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
401,0,1,1,3,1,2,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,1,0,1,0,5,7,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1
402,0,0,1,2,3,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,1,2,1,4,1,6,3,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0
403,0,0,2,0,2,3,5,1,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
404,0,0,2,0,0,4,5,1,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,0,1,0,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
405,0,1,0,1,0,4,2,5,1,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
406,0,1,0,3,4,5,0,3,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,0,1,0,2,0,5,7,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1
407,0,0,2,0,2,3,1,4,11,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,1,0,2,0,3,0,5,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
408,0,1,1,3,1,5,6,7,44,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,1,2,3,3,5,2,6,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0
409,0,0,1,2,1,2,3,0,16,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,1,4,1,6,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
410,0,0,2,0,0,4,5,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,3,0,0,1,0,2,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
411,0,0,2,0,2,3,1,6,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,0,1,0,1,4,3,2,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0
412,0,0,2,0,2,3,1,6,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
413,0,0,2,0,2,3,1,6,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
414,0,0,1,2,3,0,4,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1
415,0,1,1,3,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,3,3,5,6,6,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1
416,0,1,1,3,1,5,6,7,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,1,2,3,3,5,2,6,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
417,0,1,0,1,0,1,2,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
418,0,1,1,2,1,2,6,0,49,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,1,4,1,6,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
419,0,1,1,3,1,2,6,0,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,0,1,0,1,0,3,2,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1
420,0,1,0,1,4,1,2,5,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,5,7,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
421,0,1,0,3,4,5,0,3,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,1,2,3,3,5,2,4,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0
422,0,1,0,3,4,5,0,3,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,0,1,0,2,0,5,7,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0
423,0,1,0,1,0,1,2,5,1,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1
424,0,0,1,2,1,2,4,0,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,0,1,0,1,4,3,2,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1
425,0,0,2,0,2,3,1,6,-1,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,0,1,0,2,2,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
426,0,1,0,1,4,1,0,3,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,3,3,5,2,4,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1
427,0,1,1,3,1,2,6,7,42,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,3,3,5,6,6,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
428,0,0,1,2,3,0,4,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1
429,0,0,2,0,2,4,5,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
430,0,1,0,1,0,1,2,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
431,0,0,2,0,2,3,1,6,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,0,1,0,2,2,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
432,0,1,0,1,4,1,2,5,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,3,3,5,2,4,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0
433,0,0,1,2,3,0,4,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
434,0,1,0,1,4,5,0,3,31,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,1,2,3,3,5,2,4,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
435,0,0,2,2,3,3,4,6,43,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,0,1,0,1,4,3,2,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
436,0,0,2,0,2,3,1,6,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,0,1,0,1,4,3,2,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0
437,0,0,1,2,3,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,1,2,1,4,1,6,3,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
438,0,1,0,1,4,1,2,5,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,5,7,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
439,0,1,0,1,4,1,2,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,0,3,0,5,4,4,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
440,0,0,2,0,2,3,1,4,38,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,1,0,1,4,1,0,5,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1
441,0,0,1,2,1,2,4,0,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,0,1,0,1,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1
442,0,0,2,2,3,0,3,2,41,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,0,1,4,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
443,0,0,1,2,3,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,1,4,1,6,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
444,0,0,2,0,0,4,5,1,53,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,0,2,0,3,4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
445,0,0,2,0,2,3,1,4,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,1,0,2,0,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
446,0,1,0,1,4,1,2,5,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,3,3,5,2,4,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
447,0,1,0,1,4,1,2,5,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,3,3,5,2,4,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
448,0,0,1,2,3,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,1,2,1,4,1,6,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
449,0,0,2,0,2,3,1,4,52,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,1,0,1,4,1,0,5,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1
450,0,0,2,0,0,4,5,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
451,0,0,2,0,2,3,1,6,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
452,0,1,0,1,4,1,2,5,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,5,7,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
453,0,0,2,2,3,3,4,6,43,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,0,1,0,1,4,3,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
454,0,0,1,2,3,0,4,6,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0
455,0,0,2,0,2,3,1,6,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
456,0,0,1,2,3,0,3,2,45,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,1,4,1,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
457,0,1,0,1,4,1,2,5,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,5,7,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
458,0,0,2,0,2,4,5,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1
459,0,0,2,0,2,3,1,4,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,1,0,1,4,1,0,5,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
460,0,1,1,3,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,3,3,5,6,6,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0
461,0,1,1,3,1,2,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0,5,7,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
462,0,0,2,0,2,3,1,6,3,1,1,1,1,0,0,0,0,0,0,2,3,1,2,4,6,0,0,1,0,2,2,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
463,0,0,2,0,2,3,1,6,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,0,1,0,1,4,3,2,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
464,0,1,1,3,1,5,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0,5,7,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1
465,0,0,2,0,2,3,1,4,29,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,1,0,2,0,3,0,5,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
466,0,1,0,1,0,4,5,1,48,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,2,0,1,0,2,0,3,4,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
467,0,0,2,0,2,3,5,1,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,0,1,0,2,2,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
468,0,1,1,3,1,2,6,0,54,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,1,4,1,6,3,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
469,0,0,1,2,3,0,4,6,46,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,1,0,1,4,3,2,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1
470,0,1,0,1,0,1,2,5,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,0,2,2,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1
471,0,1,0,3,4,5,0,7,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,2,3,3,5,2,6,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
472,0,1,1,3,1,5,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0,5,7,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0
473,0,1,0,1,0,1,2,5,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,0,2,0,3,4,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
474,0,0,2,2,3,0,3,2,41,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,0,1,4,1,0,5,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1
475,0,1,1,3,1,5,6,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0,5,7,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
476,0,0,2,0,0,4,5,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,0,1,0,2,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
477,0,0,2,2,2,3,1,2,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,4,0,1,0,1,4,1,0,5,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1
478,0,0,2,0,0,4,5,1,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,0,1,0,2,2,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0
