,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14
382,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,2,1,1,1,1,2,2,2,1,2,1,1
383,0,0,2,3,3,3,3,2,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,2,2,2,1,2,-1,1,0,2,0,2,1,2,0,2,1,2,0,1,2
384,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,0,2,0,2,2,2,1,0,2,0,1,1,1
385,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,0,2,1,0,1,0,1,1,0,1,2,1,2
386,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,1,1,0,1,0,1,1,1,0,0,0,1,1,0
387,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,2,1,0,1,1,0,2,0,1,0,1,2,0
388,0,1,2,2,0,0,2,3,-1,16,0,0,0,0,0,0,0,0,0,2,1,3,5,0,6,0,0,2,3,4,5,0,5,2,-1,0,2,0,2,2,0,1,2,2,1,0,0,0,1
389,0,0,2,2,0,4,2,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,4,0,6,2,1,0,2,0,0,0,2,0,2,2,2,1,1,0,1
390,0,0,2,3,3,3,3,4,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,4,3,2,2,1,0,2,2,0,0,2,1,0,2,1,2,0,0,0
391,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2
392,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,1,1,1,1,1,0,1,1,2,2,1,2,0,2
393,0,0,2,3,3,4,3,4,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,4,3,2,2,1,1,2,2,0,0,1,1,0,0,0,0,0,1,2
394,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,0,2,1,1,0,1,2,0,0,1,0,0,1
395,0,0,2,3,3,4,2,3,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,1,2,3,4,4,0,2,2,1,0,2,0,1,0,1,0,1,0,2,2,0,1,1
396,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,0,0,1,0,0,1,0,2,1,2,2,2,0,1
397,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,0,1,2,2,2,0,1,1,1,1,1,2,0
398,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,0,0,0,1,2,2,0,1,2,1,1,2,2
399,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,1,0,0,1,1,2,0,0,2,1,0,1,2,1
400,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,2,2,1,0,2,2,2,0,0,2,1,1
401,0,0,2,3,3,4,6,4,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,3,4,4,0,2,2,1,2,0,2,0,1,0,1,2,1,1,1,2,0,2
402,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,1,0,0,1,1,1,2,0,1,2,2,2,2
403,0,0,2,2,0,4,2,3,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,4,0,6,2,1,1,1,1,1,1,2,2,1,1,2,1,0,2,2
404,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,0,0,1,0,2,2,0,0,1,2,0,1,0
405,0,1,2,2,0,4,2,3,17,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,4,0,5,2,1,1,1,0,1,1,1,2,1,0,2,2,1,1,0
406,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,2,0,0,1,1,2,2,1,0,0,2,1,1,1
407,0,1,1,2,0,0,4,6,30,8,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,0,1,3,4,5,6,6,2,-1,2,2,2,2,2,2,0,0,0,0,0,2,1,2
408,0,0,2,3,3,3,3,4,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,3,3,4,3,2,2,1,0,2,0,0,0,0,2,1,1,2,0,1,0,1
409,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,1,1,2,1,0,1,0,1,2,0,1,1
410,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,3,1,2,2,0,2,1,2,1,1,2,0,1,0,2,1,0
411,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,2,1,0,1,1,2,1,2,1,2,1,0,1,0
412,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,2,2,2,1,2,0,2,1,0,2,0,0,2,2
413,0,0,0,0,1,2,0,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,2,0,1,1,0,1,0,0,2,2,2,1,2
414,0,0,2,3,3,4,6,4,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,3,4,4,0,2,2,1,1,1,0,0,2,2,0,2,1,1,1,0,2,1
415,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,1,0,0,0,1,2,2,1,1,0,2,2,0
416,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,0,2,1,2,1,2,0,0,0,1,0,0
417,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,0,0,1,2,2,2,1,1,2,1,0,2
418,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,7,1,2,1,0,2,0,1,2,0,2,2,0,1,2,1,1
419,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,-1,1,0,1,1,0,2,1,1,1,1,0,0,2,2
420,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,0,1,1,1,0,2,2,0,2,1,1,2,1
421,0,1,1,2,4,5,1,0,25,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,3,4,5,1,7,1,-1,0,2,2,1,1,0,2,2,0,0,0,0,0,1
422,0,0,2,3,3,3,3,4,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,3,4,3,2,2,1,2,2,0,0,2,0,2,1,0,2,2,0,2,1
423,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,2,2,2,1,0,1,0,0,1,0,0,0,1,0,2
424,0,0,2,3,3,4,2,4,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,2,3,3,4,0,2,2,1,2,2,2,2,2,2,0,0,1,1,1,0,1,0
425,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,1,1,2,0,1,0,0,1,2,2,0,2,0
426,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,2,2,0,0,1,2,2,2,0,1,2,2,1,0,0
427,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,2,2,0,2,0,2,1,2,2,1,2,2,2
428,0,1,1,1,4,5,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,0,1,3,1,7,1,-1,0,1,0,1,2,1,0,2,0,0,1,1,0,2
429,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,1,0,1,0,2,2,0,0,0,0,2,2,0
430,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,1,0,2,0,0,0,0,1,0,0,1,0,0,2
431,0,0,2,2,0,0,4,6,33,1,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,2,3,4,5,6,6,2,1,2,2,1,0,1,0,2,1,1,0,1,2,0,2
432,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,1,0,1,1,0,0,1,1,2,2,2,2,0
433,0,0,0,0,1,2,0,1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,0,2,1,1,1,1,2,1,2,2,0,2,2
434,0,0,2,3,3,3,3,2,-1,-1,3,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,2,2,2,1,2,-1,2,1,2,0,1,1,0,0,1,0,0,0,0,1
435,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,0,1,1,0,2,0,1,1,1,2,2,0,1
436,0,0,2,2,0,0,6,7,14,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,1,2,3,4,5,6,6,2,1,2,2,1,1,1,1,0,0,1,2,2,2,2,1
437,0,0,2,2,0,0,6,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,5,6,6,2,1,0,2,1,0,2,1,1,2,1,2,1,2,0,1
438,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,3,1,2,2,2,0,1,2,1,0,0,1,1,1,0,1,1
439,0,1,2,2,0,4,2,3,-1,16,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,2,3,4,4,0,5,2,-1,0,0,1,2,2,2,0,0,1,1,0,1,0,1
440,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,2,1,1,0,1,1,1,1,0,2,2,1,1,2,1
441,0,0,0,2,0,0,4,6,-1,4,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,0,3,4,5,6,6,2,-1,0,1,0,2,2,0,1,0,2,0,2,0,1,2
442,0,0,0,0,1,2,0,1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,1,1,0,0,0,0,2,0,2,2,1,1,1
443,0,0,0,0,1,2,6,4,6,3,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,1,0,1,0,0,5,0,2,-1,2,0,0,1,1,2,1,2,0,2,1,1,0,0
444,0,0,2,3,3,4,2,3,32,15,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,2,3,3,4,0,5,2,-1,2,2,0,0,1,2,0,1,2,2,1,1,0,2
445,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,-1,1,0,1,0,1,1,2,2,0,1,1,0,1,2
446,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,2,0,0,0,2,1,2,2,1,2,2,2,2,0
447,0,0,0,3,3,3,3,4,-1,-1,2,0,0,0,0,0,0,0,1,1,0,1,1,1,5,0,1,0,1,0,0,3,2,0,-1,2,1,0,0,0,2,2,0,1,0,2,2,2,0
448,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,1,1,2,1,2,2,2,0,0,0,2,0,2
449,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,0,2,1,0,0,1,0,0,1,2,0,0,2,2
450,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,1,2,0,0,0,1,2,1,1,1,2,1,1,2
451,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,2,0,1,2,1,0,1,1,2,1,0,1,1
452,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,2,2,0,1,0,0,1,0,2,0,2,2,2
453,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,2,0,0,2,2,1,1,0,1,1,1,1,2,1
454,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,2,2,2,0,2,2,1,1,1,2,0,0,2
455,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,2,1,2,1,2,0,1,2,0,2,2,2,1
456,0,1,1,2,0,0,4,6,-1,-1,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,0,1,3,4,5,6,6,1,1,0,1,1,0,0,1,0,0,1,2,2,0,0,0
457,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,0,1,0,1,0,2,1,0,2,2,0,1,0
458,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,2,0,1,1,0,0,1,2,0,1,1,1,1,0,1
459,0,0,2,3,3,3,3,2,-1,17,4,2,1,1,0,0,0,0,1,2,3,2,1,1,6,0,1,2,2,3,1,4,4,0,-1,2,0,2,0,2,1,0,2,0,1,0,0,2,2
460,0,1,2,2,0,0,4,6,33,1,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,2,3,4,5,6,6,2,1,2,1,0,1,0,1,1,0,0,2,0,1,1,0
461,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,0,2,2,1,2,1,2,1,1,0,1,1,1
462,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,0,0,1,1,0,2,1,2,2,1,2,2,2
463,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,0,0,1,2,2,0,1,1,1,2,2,2,0,2
464,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,1,0,0,1,2,2,0,1,2,2,0,0,2,2
465,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,7,1,-1,2,0,0,1,2,1,0,1,2,0,0,2,0,1
466,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,1,0,1,2,1,0,2,1,1,2,0,0,0,2
467,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,3,1,2,2,1,1,1,1,2,0,1,0,0,2,1,2,1
468,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,1,2,2,2,0,0,0,1,2,0,1,2,2
469,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,1,2,2,2,1,1,2,1,1,2,1,0,1
470,0,0,2,3,3,3,3,2,-1,-1,3,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,2,2,2,1,2,-1,1,2,2,0,2,1,2,2,0,2,0,2,2,1
471,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,1,2,1,0,1,0,0,0,0,1,1,0,2,2
472,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,2,2,0,2,0,0,2,1,0,2,0,1,1
473,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,3,1,2,1,1,0,1,2,0,2,1,1,2,2,2,1,2
474,0,0,2,3,3,3,3,4,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,3,4,3,2,2,1,2,2,0,1,2,2,1,1,1,1,0,1,0,0
475,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,2,2,2,2,1,0,0,2,2,2,2,1
476,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,0,1,2,2,2,1,0,2,2,0,0,1
477,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,0,2,2,1,1,2,2,1,0,1,0,1,1
478,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,2,0,2,2,1,2,0,0,1,1,2,0,0
479,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,7,1,2,2,0,2,2,1,2,0,0,1,2,1,0,2,1
480,0,1,1,1,2,1,5,5,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,6,3,1,-1,2,2,2,0,2,1,2,0,0,0,0,0,0,2
481,0,0,2,3,3,3,3,2,26,11,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,3,4,3,2,2,1,1,0,0,1,1,0,2,2,1,2,0,0,2,1
482,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,1,3,1,7,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0
483,0,1,1,2,0,0,4,6,-1,1,0,0,0,0,0,0,0,0,0,2,1,3,5,3,6,0,0,1,3,4,5,6,6,2,1,2,0,1,0,1,0,0,0,0,2,0,1,0,2
484,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,7,1,2,0,1,2,0,2,1,2,2,0,1,2,1,1,1
485,0,0,2,3,3,3,3,2,-1,17,4,2,1,1,0,0,0,0,1,2,3,2,1,1,6,0,1,2,2,3,1,4,4,0,-1,0,1,0,1,0,1,0,2,2,1,2,2,2,0
486,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,1,1,0,0,2,1,1,2,2,1,1,1,0,2
487,0,0,2,3,3,3,3,2,-1,9,0,0,0,0,0,0,0,0,1,2,3,2,2,1,5,0,1,2,2,2,2,2,1,2,-1,0,2,2,1,1,0,0,1,1,0,2,1,2,0
488,0,1,1,2,4,5,1,0,-1,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,3,4,5,1,7,1,-1,1,1,0,1,1,0,2,2,0,2,0,1,1,2
489,0,0,0,2,0,0,6,7,18,1,0,0,0,0,0,0,0,0,1,1,1,3,4,4,2,0,1,0,3,4,5,5,6,2,1,1,0,2,1,1,1,2,2,2,1,2,1,0,0
490,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,0,0,1,2,2,0,2,0,0,0,0,1,2
491,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,-1,0,1,0,1,0,2,2,2,2,2,1,0,0,1
492,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,0,0,0,2,2,0,2,2,0,1,1,0,2
493,0,1,1,1,4,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,1,3,1,7,1,2,2,2,0,2,2,2,0,1,2,2,0,1,2,0
494,0,0,2,2,0,0,2,7,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,2,3,4,5,0,6,2,1,2,0,0,2,1,2,0,2,0,0,2,1,2,1
495,0,1,1,1,2,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,1,3,1,3,1,2,0,2,2,1,1,0,0,2,2,0,0,1,1,2
496,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,2
497,0,0,2,2,0,0,4,7,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,5,3,6,0,1,2,3,4,5,6,6,2,1,0,2,2,0,2,0,2,0,1,2,0,1,0,1
498,0,1,1,1,4,5,1,0,15,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,1,3,1,7,1,-1,2,1,0,0,0,1,1,2,2,1,1,1,2,1
499,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,0,0,5,0,0,0,0,0,2,0,0,1,0,1,1,0,1,1,2,2
