,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
519,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,1,2,2,0,0,0,2,2,0,3,0,0,0
520,0,0,2,0,4,2,5,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,3,5,7,0,0,0,2,2,0,3,1,1,1,0,3,3,3,0
521,0,0,0,3,0,1,2,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,0,0,3,1,1,2,2,0,0,0,2,0
522,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,0,0,1,1,2,3,2,3,0,2,3,0,3
523,0,0,2,0,4,2,5,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,3,1,3,5,7,0,0,2,3,0,1,3,3,0,1,1,3,3,1,3
524,0,0,2,0,4,2,5,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,3,5,7,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3
525,0,0,2,0,4,2,5,0,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,5,7,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1
526,0,1,1,2,2,0,1,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0
527,0,1,1,2,1,5,6,6,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,2,0,4,4,1,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1
528,0,0,2,0,1,5,4,6,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,1,1,4,1,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0
529,0,0,0,3,0,1,2,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1
530,0,1,1,2,2,0,1,2,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0
531,0,0,2,3,0,4,0,1,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,4,1,5,7,0,0,3,1,0,2,0,1,2,1,1,0,0,2,2
532,0,0,0,3,0,1,2,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2
533,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2
534,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1
535,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,3,1,1,5,1,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3
536,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,3,1,1,6,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0
537,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,3,1,1,6,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2
538,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2
539,0,0,2,0,4,2,5,0,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,5,7,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3
540,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3
541,0,1,0,1,3,4,3,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,1,1,6,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1
542,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,1,5,7,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1
543,0,0,2,0,1,5,4,6,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,4,4,1,0,0,0,3,1,0,2,1,3,3,0,2,2,2,1
544,0,1,0,3,0,4,3,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,3,2,1,6,0,0,1,3,1,1,0,2,3,2,3,2,1,3,1
545,0,1,1,1,3,3,1,2,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,0,1,2,5,2,3,0,0,2,3,3,1,3,0,1,1,3,2,2,0,3
546,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,1,3,1,1,5,7,0,0,3,0,2,3,2,0,2,3,1,0,3,0,0
547,0,0,0,3,0,1,2,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,0,0,1,2,3,2,0,1,0,2,3,1
548,0,1,0,1,3,3,3,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,2,1,6,0,0,0,3,1,3,1,2,2,3,3,0,2,1,3
549,0,1,0,1,3,4,3,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,3,2,1,6,0,0,1,0,2,3,2,1,2,3,3,3,0,1,1
550,0,1,1,2,2,0,1,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1
551,0,1,1,1,3,3,1,2,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,1,2,5,2,3,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2
552,0,1,0,1,3,3,3,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3
553,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1
554,0,0,2,0,4,2,5,0,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3
555,0,1,0,1,3,4,3,7,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,3,2,1,6,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2
556,0,0,0,3,0,1,2,5,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2
557,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,1,3,4,1,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0
558,0,0,2,0,1,5,4,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,3,1,1,5,7,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0
559,0,1,1,1,3,3,1,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,5,2,4,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1
560,0,1,1,2,2,0,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,2,0,4,4,1,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2
561,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2
562,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,4,4,1,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0
563,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2
564,0,1,1,1,3,3,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,1,2,5,2,3,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0
565,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1
566,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,3,1,1,5,7,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2
567,0,1,1,2,1,5,4,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,2,0,4,4,1,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0
568,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2
569,0,1,0,3,0,4,3,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,3,2,1,6,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0
570,0,1,1,2,2,0,1,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2
571,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3
572,0,1,1,2,1,5,4,6,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,2,0,4,4,1,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3
573,0,0,2,0,1,5,4,6,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,1,1,4,1,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3
574,0,1,0,1,3,3,3,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,6,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0
575,0,1,1,2,2,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3
576,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0
577,0,0,2,0,4,2,5,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,3,1,3,5,7,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2
578,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2
579,0,1,1,2,2,0,6,4,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0
580,0,0,2,0,4,2,5,0,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0
581,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,1,5,7,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2
582,0,1,0,1,3,3,3,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,1,3,1,1,6,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0
583,0,0,2,0,4,2,5,0,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,5,7,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1
584,0,0,0,3,0,1,2,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0
585,0,1,0,1,3,3,3,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2
586,0,1,1,2,2,0,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1
587,0,0,2,0,1,5,4,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,3,1,1,5,1,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1
588,0,1,1,2,2,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0
589,0,0,0,3,0,1,2,5,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0
590,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1
591,0,0,0,3,0,4,0,7,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,2,0,4,1,5,6,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2
592,0,1,1,2,2,0,1,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2
593,0,0,2,3,0,1,2,5,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0
594,0,1,1,2,1,5,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,2,0,4,4,1,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2
595,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,0,4,4,1,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1
596,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3
597,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1
598,0,1,1,2,2,0,6,4,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,5,2,3,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2
599,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3
600,0,0,2,0,1,5,4,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,1,1,5,1,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2
601,0,0,2,0,4,2,5,0,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3
602,0,0,2,0,4,2,5,0,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0
603,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3
604,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,1,3,1,5,6,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2
605,0,0,0,3,0,1,0,5,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,2,0,4,1,5,6,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0
606,0,1,1,1,3,4,1,2,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,2,2,5,2,3,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1
607,0,1,0,3,0,4,3,7,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,3,2,1,6,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0
608,0,1,1,2,2,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,2,2,5,2,3,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2
609,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3
610,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1
611,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,4,4,1,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1
612,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,1,5,7,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2
613,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,1,3,1,1,6,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3
614,0,1,1,2,2,0,6,2,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,0,4,2,3,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0
615,0,0,2,0,1,5,4,1,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,1,2,1,1,4,1,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2
616,0,1,1,2,1,5,4,6,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,1,2,0,4,4,1,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0
617,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,1,5,7,0,0,1,2,3,3,2,0,3,1,1,3,0,2,0
618,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,1,2,2,1,2,0,1,3,3,3,0,2,2
619,0,1,1,2,2,0,6,4,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,1,2,0,3,1,2,2,1,1,0,1,0,2
620,0,0,2,0,4,2,5,0,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,2,0,2,2,1,2,1,1,1,3,2,3,3
621,0,0,2,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,2,2,0,1,2,3,0,1,0,2,0,2,0
622,0,0,2,0,4,2,5,0,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,0,2,2,3,2,2,0,3,0,3,0,0,2
623,0,0,2,0,1,5,4,6,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,1,3,1,3,0,0,0,0,1,3,2,2,2,3,2,1,3,0,0,1,2
624,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,0,1,0,1,3,1,3,0,1,3,2,1,1
625,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,2,3,3,1,1,1,0,2,0,2,0,1,1
626,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,3,0,1,2,2,2,3,3,3,1,2,2,3
627,0,0,0,3,0,4,0,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,3,2,1,6,0,0,2,3,3,1,2,1,3,2,3,1,0,0,0
628,0,1,0,1,3,3,1,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,2,5,2,4,0,0,1,3,3,2,2,0,0,3,1,1,1,0,2
629,0,0,2,0,4,2,5,0,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,5,7,0,0,1,3,1,2,3,1,3,0,0,0,3,2,0
630,0,0,2,0,4,2,5,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,1,3,5,7,0,0,2,1,2,0,2,0,1,2,3,2,2,1,3
631,0,0,0,3,0,4,0,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,0,2,0,4,1,5,6,0,0,0,0,0,0,3,1,2,1,1,3,2,2,1
632,0,0,0,3,0,1,2,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,1,0,0,2,1,0,1,0,1,0,3,0
633,0,1,0,1,3,3,3,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,1,0,2,3,1,3,0,0,3,0,2,3,2
634,0,1,1,2,2,0,6,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,2,0,4,4,3,0,0,3,0,3,1,3,3,2,3,0,2,2,0,0
635,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,3,1,1,5,7,0,0,0,0,0,1,2,1,1,3,3,0,1,0,2
636,0,0,2,0,1,5,4,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,1,1,5,1,0,0,1,0,2,3,1,3,3,1,0,2,1,2,3
637,0,1,0,1,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,1,3,2,1,4,0,0,1,3,0,2,2,3,1,2,2,0,3,3,3
638,0,1,1,2,2,0,1,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,0,0,3,1,1,0,2,0,2,0,3,0,3
639,0,1,1,2,2,0,6,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,2,0,4,6,5,0,0,0,0,0,2,1,0,2,3,1,0,1,0,0
640,0,0,2,0,1,5,4,6,76,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,2,0,1,4,1,0,0,0,3,0,2,3,1,2,0,0,2,0,0,3
641,0,1,0,1,3,4,0,7,-1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,1,3,1,5,6,0,0,2,1,0,2,3,2,0,0,2,1,0,0,0
642,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,3,1,1,5,7,0,0,3,1,0,0,1,2,2,2,0,3,0,3,1
643,0,0,2,0,1,5,4,6,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,1,1,4,1,0,0,2,1,2,1,2,3,2,1,3,0,3,1,2
644,0,0,0,3,0,1,2,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,4,0,3,2,0,0,0,2,0,2,0,2,1,0,2,0,0,1,0
645,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,1,3,1,1,6,0,0,3,2,2,3,3,2,0,2,3,0,2,2,3
646,0,1,1,2,2,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,2,2,5,2,3,0,0,2,2,0,3,3,2,3,2,2,2,2,1,3
647,0,0,2,0,4,2,5,0,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,0,1,2,0,3,3,2,2,3,0,1,3,3
648,0,0,2,0,4,2,5,0,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,1,3,0,0,0,0,2,2,3,0,2,0,0,1,2,2,2,3,2
649,0,0,2,0,1,5,4,6,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,1,1,4,1,0,0,0,0,3,1,3,0,1,2,0,0,3,3,1
650,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,5,2,3,0,0,0,3,0,0,1,0,0,2,3,2,0,1,3
