,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20
336,0,0,2,3,0,2,0,2,-1,-1,-1,-1,0,0,0,0,0,0,1,2,2,2,1,0,0,0,1,0,1,3,5,4,7,0,-1,103,18,109,183,91,121,32,165,48,46,178,17,142,133,23,171,163,6,25,109
337,0,0,1,1,1,3,6,4,57,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,-1,17,81,189,74,149,54,128,24,39,7,148,20,101,46,75,13,100,108,124,59
338,0,1,0,2,2,1,5,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,0,0,4,4,1,2,0,15,2,112,171,78,165,107,179,175,213,208,30,26,181,170,53,46,85,32,139,49
339,0,1,2,3,0,2,0,2,61,21,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,1,3,5,4,7,0,22,25,59,102,147,121,152,91,67,63,148,121,29,5,166,202,92,123,183,70,175
340,0,1,0,2,2,1,5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,7,0,0,0,0,2,4,1,2,0,-1,140,144,185,142,213,54,30,191,184,89,80,127,71,51,162,50,161,212,71,8
341,0,0,1,1,1,3,6,4,28,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,1,74,26,197,103,143,65,105,207,156,197,34,146,108,70,140,170,203,161,37,83
342,0,0,1,1,1,0,6,4,80,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,2,178,99,194,123,31,47,204,22,181,152,167,93,110,46,5,129,58,74,150,111
343,0,1,0,2,2,1,5,0,39,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,7,0,0,0,0,2,4,1,2,0,-1,63,0,109,194,137,60,99,141,64,23,68,207,52,98,0,163,146,115,1,83
344,0,1,2,3,2,5,4,6,78,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,2,0,0,0,1,4,5,0,3,0,17,7,140,91,177,19,170,32,17,79,94,139,112,186,38,196,62,187,64,76,133
345,0,0,2,3,4,2,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,0,1,2,4,2,3,0,8,40,3,50,60,185,191,195,178,201,60,142,32,37,28,206,99,4,144,154,36
346,0,0,2,3,0,2,0,2,-1,28,10,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,1,0,1,3,5,4,7,0,-1,154,43,92,137,160,156,4,59,156,140,181,78,81,196,25,2,57,43,128,38
347,0,1,0,0,3,1,5,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,7,0,1,1,2,2,4,1,4,0,-1,176,49,180,21,54,198,87,156,189,72,182,128,182,66,80,82,184,190,35,145
348,0,1,0,2,2,5,4,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,2,0,0,0,0,4,2,0,1,0,15,34,200,124,210,48,194,83,209,131,16,190,162,106,189,141,147,161,153,110,133
349,0,1,1,0,1,3,1,5,-1,18,5,1,0,0,0,0,0,0,0,1,3,0,5,4,6,0,1,1,2,1,1,3,0,0,-1,12,17,123,186,29,8,112,1,169,104,159,148,126,148,158,199,32,117,198,196
350,0,0,1,1,4,0,6,1,75,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,5,0,1,2,3,0,3,5,0,0,5,13,195,172,151,15,123,167,16,149,155,87,56,19,12,124,149,200,30,208,175
351,0,1,0,0,3,4,1,5,50,15,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,0,1,2,1,0,6,6,0,24,114,117,157,70,156,120,5,112,180,85,191,111,131,157,133,48,148,22,76,125
352,0,1,0,0,3,4,3,7,71,11,0,0,0,0,0,0,0,0,0,1,3,0,5,4,3,0,0,1,2,1,0,6,6,0,-1,197,1,58,42,74,7,107,38,210,11,109,20,14,135,125,163,51,61,99,156
353,0,0,2,3,0,2,0,2,-1,-1,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,1,3,5,4,7,0,21,30,184,118,91,98,150,131,77,175,208,40,31,86,115,11,40,190,168,8,203
354,0,0,2,3,0,2,0,2,79,27,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,1,0,1,3,5,4,7,0,-1,47,42,63,72,129,116,11,134,132,96,75,63,63,178,73,141,135,76,154,38
355,0,0,1,0,1,3,1,5,-1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,6,0,1,1,3,0,1,3,0,0,-1,81,37,57,27,56,143,178,30,50,202,66,15,47,127,128,180,13,139,2,189
356,0,1,0,2,2,1,5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,1,0,2,4,1,2,0,-1,189,19,70,93,170,101,18,34,51,120,8,47,191,3,25,81,20,45,17,157
357,0,0,1,1,1,3,6,4,-1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,-1,77,209,27,143,151,92,15,121,205,112,53,26,35,188,123,124,91,117,94,85
358,0,1,0,2,2,4,3,7,64,4,0,0,0,0,0,0,0,0,0,1,3,1,4,5,3,0,0,1,0,4,2,0,1,0,18,205,19,38,159,197,151,182,62,117,44,210,104,139,87,22,105,60,92,212,63
359,0,0,1,1,4,0,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,6,5,0,1,2,3,0,3,5,5,0,12,87,71,41,109,195,136,104,129,54,205,71,92,101,210,166,21,54,212,102,61
360,0,0,1,1,4,1,5,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,7,0,1,2,3,2,4,2,3,0,-1,63,84,204,81,165,118,42,186,145,6,47,150,109,213,157,71,180,19,153,90
361,0,1,0,2,3,4,3,7,-1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,5,7,0,0,1,2,1,0,1,2,0,-1,45,153,179,91,41,14,172,152,25,124,133,49,36,58,39,132,173,162,205,88
362,0,0,1,1,1,3,6,4,68,23,3,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,-1,180,5,100,42,98,25,136,170,144,43,112,36,153,78,138,25,54,22,33,66
363,0,0,1,1,1,3,6,4,-1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,-1,49,207,112,90,170,204,87,184,196,213,47,11,41,142,151,188,63,202,211,34
364,0,0,1,1,1,0,6,4,57,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,2,38,127,206,77,46,55,31,77,119,106,32,111,106,67,112,62,183,47,89,105
365,0,0,2,3,4,1,5,3,33,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,4,0,1,0,1,2,4,2,3,0,7,36,75,40,56,101,179,170,132,121,55,213,140,26,147,105,87,106,183,39,22
366,0,0,1,1,4,0,2,1,-1,29,0,0,0,0,0,0,0,0,1,0,1,3,3,6,5,0,1,2,3,0,3,5,5,0,-1,177,9,109,164,80,26,19,115,157,37,109,202,187,67,25,187,208,28,154,143
367,0,0,1,1,4,0,2,1,-1,29,0,0,0,0,0,0,0,0,1,0,1,3,3,6,5,0,1,2,3,0,3,5,5,0,-1,110,173,56,51,103,42,190,22,68,37,75,92,169,76,166,39,50,62,20,134
368,0,0,1,1,4,0,2,1,43,0,0,0,0,0,0,0,0,0,1,0,1,3,3,6,5,0,1,2,3,0,3,5,5,0,12,183,26,119,77,142,129,164,136,98,182,77,8,47,88,47,122,77,94,168,163
369,0,0,1,1,1,1,5,0,6,0,0,0,0,0,0,0,0,0,1,0,1,4,0,3,7,0,1,2,3,2,4,3,4,0,3,5,12,48,191,171,169,80,203,9,22,108,122,119,150,63,64,41,210,104,95
370,0,1,0,2,2,5,4,6,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,2,0,0,0,0,4,2,0,1,0,-1,180,14,33,132,16,204,148,168,35,114,178,71,41,141,99,202,126,90,151,74
371,0,0,1,1,4,0,2,1,54,0,0,0,0,0,0,0,0,0,1,0,1,4,2,6,5,0,1,2,3,0,3,5,5,0,-1,172,40,24,209,137,17,6,157,118,96,196,131,131,196,12,19,67,201,109,169
372,0,1,0,2,2,1,5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,7,0,0,0,0,2,4,1,2,0,-1,161,181,121,128,69,32,137,210,46,171,54,123,208,152,122,82,17,21,194,83
373,0,1,0,0,3,4,1,5,-1,2,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,0,1,2,1,0,6,6,0,19,122,197,149,128,38,117,126,205,160,118,78,151,107,192,107,20,83,76,138,170
374,0,1,0,0,3,4,3,7,-1,17,0,0,0,0,0,0,0,0,0,1,3,0,5,4,3,0,0,1,2,1,0,6,6,0,-1,87,68,64,184,24,14,149,152,66,75,82,151,34,172,168,13,170,192,76,54
375,0,0,1,1,4,0,2,3,32,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,2,1,2,3,2,3,0,10,6,147,11,42,2,113,199,66,200,159,166,132,124,79,151,119,17,16,142,173
376,0,0,2,3,0,2,0,2,-1,-1,6,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,1,3,5,4,7,0,-1,27,139,34,61,182,73,135,79,124,94,163,112,110,3,179,203,75,211,210,121
377,0,0,1,1,4,0,2,1,47,0,0,0,0,0,0,0,0,0,1,0,1,4,2,6,4,0,1,2,3,0,3,5,5,0,12,161,35,111,73,133,213,166,104,185,177,156,17,184,70,36,149,12,137,107,133
378,0,0,1,1,1,3,6,4,-1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,3,1,0,1,2,3,0,1,3,4,0,-1,64,121,23,15,112,105,161,72,151,114,121,69,9,201,213,207,137,187,183,149
379,0,1,0,0,3,4,1,5,-1,15,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,0,1,2,1,0,6,6,0,24,52,1,132,142,83,213,25,147,2,137,135,171,141,97,202,72,131,147,141,49
380,0,1,0,0,3,3,1,5,-1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,6,0,1,1,2,1,1,3,4,0,-1,196,202,94,72,86,107,109,144,39,88,114,67,23,137,110,123,166,62,29,97
381,0,1,0,0,3,4,1,5,30,2,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,0,1,2,1,0,6,6,0,19,159,60,85,20,15,187,146,105,159,194,7,112,76,184,75,133,12,42,86,65
382,0,0,1,1,1,3,6,4,28,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,1,8,2,193,132,181,147,129,79,164,175,83,157,187,207,51,3,88,51,80,200
383,0,1,0,0,3,1,1,0,70,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,7,0,1,1,2,2,4,3,4,0,-1,180,203,213,188,187,212,150,127,0,34,73,1,135,0,66,192,3,137,134,112
384,0,0,2,3,0,2,0,2,35,7,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,1,3,5,4,7,0,22,57,3,59,16,11,15,3,33,106,113,17,181,202,136,6,110,110,18,99,112
385,0,1,0,0,1,3,1,5,-1,5,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,1,1,2,1,1,3,0,0,-1,120,207,99,154,6,154,148,127,183,31,169,158,165,111,75,210,134,156,180,172
386,0,1,0,2,2,5,4,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,2,0,0,0,0,4,2,0,1,0,15,88,99,134,197,139,34,42,213,42,195,104,50,156,50,125,161,120,126,56,128
387,0,1,0,0,3,4,3,7,20,0,0,0,0,0,0,0,0,0,0,1,3,0,5,4,3,0,0,1,2,1,0,6,6,0,-1,207,158,212,136,73,22,102,152,142,6,90,157,67,71,72,145,37,70,29,88
388,0,0,1,1,1,1,6,4,4,0,0,0,0,0,0,0,0,0,1,0,1,4,0,3,1,0,1,2,3,2,4,3,4,0,3,1,61,176,125,133,162,161,97,6,142,153,162,19,99,197,168,152,26,35,62
389,0,1,0,2,2,4,3,7,26,0,0,0,0,0,0,0,0,0,0,1,3,1,0,5,3,0,0,1,2,1,0,1,2,0,-1,50,66,202,13,47,35,192,197,26,76,191,44,203,73,111,70,204,65,192,110
390,0,0,1,1,4,0,6,1,-1,-1,0,0,0,0,0,0,0,0,1,0,1,3,3,1,5,0,1,2,3,0,3,5,0,0,-1,122,20,135,56,105,104,145,74,196,73,12,180,189,150,35,23,153,164,92,27
391,0,1,0,0,3,4,3,7,71,11,0,0,0,0,0,0,0,0,0,1,3,0,5,4,3,0,0,1,2,1,0,6,6,0,-1,97,129,101,188,173,205,65,137,132,53,100,205,99,138,139,105,115,37,71,206
392,0,0,2,2,4,1,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,4,0,1,0,1,2,4,2,3,0,-1,69,23,201,97,127,20,188,74,30,67,162,181,70,108,178,14,200,207,129,206
393,0,1,0,2,2,4,3,7,-1,0,0,0,0,0,0,0,0,0,0,1,3,1,4,5,3,0,0,1,2,1,0,1,2,0,-1,98,132,150,184,210,9,181,153,106,134,190,200,122,94,9,206,12,199,85,59
394,0,0,1,1,4,0,6,1,75,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,5,0,1,2,3,0,1,5,0,0,-1,30,42,66,20,90,185,10,150,201,118,187,120,202,110,62,95,114,32,176,112
395,0,1,0,2,2,1,5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,1,0,2,4,1,2,0,13,146,143,11,123,69,150,157,213,62,133,78,169,129,24,210,64,28,135,116,196
396,0,1,0,0,3,4,1,5,-1,-1,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,0,1,2,1,0,6,6,0,-1,156,181,41,181,40,28,20,141,45,20,5,15,24,213,62,45,110,167,12,59
397,0,1,0,0,1,1,1,0,55,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,7,0,1,1,2,2,4,3,4,0,-1,178,43,184,196,0,64,57,80,19,206,51,141,32,171,40,7,86,158,150,39
398,0,1,2,3,2,5,4,6,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,2,0,4,0,0,0,1,4,5,0,3,0,17,41,119,66,123,58,65,17,97,188,64,195,14,184,178,18,81,186,39,40,34
399,0,0,1,1,4,0,2,1,47,0,0,0,0,0,0,0,0,0,1,0,1,4,2,6,4,0,1,2,3,0,3,5,5,0,12,48,13,174,25,106,110,176,92,126,90,209,74,73,89,196,100,119,57,31,86
400,0,1,0,2,2,1,5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,1,0,2,4,1,2,0,13,45,30,99,145,152,13,77,24,37,62,180,4,151,90,37,213,101,51,137,25
401,0,1,0,2,2,4,3,7,-1,4,0,0,0,0,0,0,0,0,0,1,3,1,4,5,3,0,0,1,0,4,2,0,1,0,18,183,158,89,205,187,59,100,166,56,136,117,8,174,211,19,46,22,181,145,160
402,0,0,1,1,4,0,6,1,43,0,0,0,0,0,0,0,0,0,1,0,1,3,3,6,5,0,1,2,3,0,3,5,5,0,12,150,124,206,118,201,45,4,135,103,60,49,25,170,139,65,104,13,200,200,176
403,0,0,1,1,4,0,6,4,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,3,1,0,1,2,3,0,1,3,4,0,-1,36,97,37,19,136,121,131,15,207,197,37,207,25,119,21,144,210,23,89,115
404,0,1,0,0,1,1,5,0,76,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,7,0,1,1,2,2,4,3,4,0,-1,154,147,202,198,178,117,48,99,65,64,194,152,104,30,186,105,82,157,123,200
405,0,0,1,1,1,3,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,-1,108,32,64,146,78,132,129,31,34,106,6,145,20,9,149,13,27,95,143,159
406,0,1,0,2,2,4,3,7,-1,-1,0,0,0,0,0,0,0,0,0,1,3,1,4,5,3,0,0,1,0,4,2,0,1,0,-1,207,192,109,16,101,102,31,146,83,72,56,56,122,126,137,49,201,104,85,69
407,0,0,2,1,4,1,5,3,33,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,4,0,1,0,1,2,4,2,3,0,7,203,13,5,156,109,50,26,75,92,162,120,15,9,65,10,65,154,21,82,124
408,0,0,2,3,4,0,2,3,53,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,2,1,2,3,2,3,0,-1,184,47,107,89,22,111,26,35,203,209,12,105,179,73,32,63,70,160,69,29
409,0,0,1,1,4,0,2,3,-1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,2,1,2,3,5,5,0,-1,134,200,27,58,99,164,65,32,206,165,23,150,187,176,206,37,65,48,71,94
410,0,0,1,1,4,0,2,3,-1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,2,1,2,3,2,3,0,10,167,182,112,2,199,50,191,17,88,103,169,210,27,193,193,165,130,200,186,143
411,0,1,0,0,3,4,1,5,65,2,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,0,1,2,1,0,6,6,0,19,23,105,72,60,117,24,67,18,176,58,118,157,30,196,67,32,80,144,176,1
412,0,0,1,1,4,0,2,3,32,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,2,1,2,3,2,5,0,10,85,205,54,186,137,47,35,12,92,178,190,43,149,96,131,5,14,201,141,136
413,0,1,0,2,2,5,4,6,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,5,2,0,0,0,0,4,2,0,1,0,15,30,172,47,111,171,112,28,70,197,2,159,181,111,85,89,194,167,147,86,105
414,0,0,2,3,0,2,0,2,-1,28,10,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,1,0,1,3,5,4,7,0,-1,40,139,76,97,59,170,59,210,30,8,126,177,100,26,27,153,201,190,145,2
415,0,0,2,3,4,1,5,3,72,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,0,1,2,4,2,3,0,8,157,113,28,85,204,192,7,130,101,91,159,80,75,37,15,8,122,30,137,27
416,0,0,1,1,4,1,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,3,4,0,1,2,3,2,4,2,3,0,-1,22,60,75,80,193,147,174,61,115,112,210,167,77,105,136,93,89,157,108,66
417,0,1,0,2,2,1,5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,1,0,2,4,1,2,0,13,141,145,78,112,129,119,29,12,106,57,61,77,88,97,177,213,90,38,54,92
418,0,1,2,3,0,2,0,2,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,2,2,1,2,0,0,0,0,1,3,5,4,7,0,-1,213,195,11,83,16,172,59,180,143,55,167,206,107,54,191,179,147,2,201,130
419,0,1,0,0,3,4,3,7,66,17,0,0,0,0,0,0,0,0,0,1,3,0,5,4,3,0,0,1,2,1,0,6,6,0,-1,131,12,149,38,14,161,60,23,109,161,11,119,37,186,64,104,153,91,54,209
420,0,0,1,1,4,1,5,3,33,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,4,0,1,0,1,2,4,2,3,0,7,101,43,13,49,167,53,103,187,168,123,78,210,143,136,74,69,75,90,195,61
421,0,0,1,1,4,0,2,1,63,0,0,0,0,0,0,0,0,0,1,0,1,4,2,6,5,0,1,2,1,0,3,5,5,0,-1,116,194,23,193,182,8,173,162,79,98,46,140,9,199,114,195,98,56,140,134
422,0,0,2,3,0,2,0,3,-1,3,0,0,0,0,0,0,0,0,1,2,2,2,2,0,4,0,1,0,1,3,5,4,7,0,-1,12,26,141,51,209,201,190,49,176,155,167,17,19,47,102,21,202,19,49,8
423,0,0,1,1,4,0,2,1,9,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,2,1,2,3,5,5,0,11,167,113,164,75,194,68,88,100,63,181,113,99,211,207,173,73,37,202,42,131
424,0,0,1,1,1,3,6,4,28,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,1,183,103,60,3,6,160,109,10,67,111,145,163,117,76,22,149,131,100,101,49
425,0,1,0,0,3,4,3,5,-1,-1,1,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,0,1,2,1,0,6,6,0,-1,152,22,153,133,103,193,128,80,130,158,43,144,100,213,71,108,199,41,125,101
426,0,0,1,3,4,0,2,1,-1,20,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,2,1,3,3,5,5,0,-1,113,169,94,82,144,169,80,190,147,83,86,143,26,181,66,52,169,14,170,200
427,0,1,0,0,1,3,1,5,-1,22,0,0,0,0,0,0,0,0,0,1,3,0,5,4,6,0,1,1,2,1,1,3,0,0,-1,191,41,101,68,73,183,103,15,186,21,35,135,45,82,112,213,197,56,61,28
428,0,0,1,1,4,0,2,1,-1,24,4,0,0,0,0,0,0,0,1,0,1,3,3,6,5,0,1,2,3,0,3,5,5,0,23,122,100,183,98,173,0,130,4,2,55,96,88,97,159,110,147,89,27,10,211
429,0,1,2,2,2,5,4,6,-1,19,0,0,0,0,0,0,0,0,0,2,0,1,4,2,2,0,0,0,0,4,2,0,1,0,-1,104,171,31,171,151,186,104,118,60,65,71,163,147,151,111,116,172,209,24,204
430,0,1,2,2,2,5,5,6,42,0,0,0,0,0,0,0,0,0,0,2,0,4,2,5,4,0,0,0,1,2,4,2,3,0,17,17,198,181,152,73,110,37,201,165,61,17,23,75,87,126,6,156,211,109,126
431,0,1,0,0,1,1,1,0,70,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,7,0,1,1,2,2,4,3,4,0,-1,93,92,114,172,212,194,0,39,156,30,199,112,72,60,81,100,54,77,180,117
432,0,0,2,3,0,2,0,2,73,3,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,1,0,1,3,5,4,7,0,21,35,145,18,102,8,30,192,109,118,47,70,120,32,154,73,66,38,68,146,73
433,0,1,2,2,2,5,4,6,-1,25,8,0,0,0,0,0,0,0,0,2,0,1,4,2,2,0,0,0,0,4,2,0,1,0,-1,176,187,213,89,109,166,30,80,177,85,66,134,52,137,196,61,40,93,139,175
434,0,1,2,2,2,5,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,0,0,2,4,1,2,0,-1,130,207,122,195,101,33,205,96,26,204,119,80,210,10,75,129,171,154,54,166
435,0,1,0,2,2,1,5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7,0,0,1,0,2,4,1,2,0,13,39,52,157,6,81,97,197,152,38,69,197,166,141,100,42,172,50,101,136,62
436,0,1,0,2,2,5,3,7,74,8,0,0,0,0,0,0,0,0,0,1,3,1,4,2,3,0,0,0,0,4,2,0,1,0,-1,199,132,105,138,39,80,139,93,173,163,48,6,13,73,92,172,162,42,107,128
437,0,0,1,1,1,0,6,4,57,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,1,0,1,2,3,0,1,3,0,0,2,151,147,105,22,22,21,60,60,138,121,11,83,29,84,51,39,205,145,179,115
438,0,0,2,3,4,2,5,3,72,0,0,0,0,0,0,0,0,0,1,0,2,4,2,6,4,0,1,0,1,2,4,2,3,0,8,10,185,136,14,158,191,143,101,10,73,77,116,33,204,74,55,205,45,208,46
439,0,0,1,0,1,3,1,4,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,1,3,0,1,3,0,0,-1,135,4,56,9,182,98,212,58,141,125,184,175,155,138,205,70,59,67,180,59
440,0,0,1,1,4,1,5,3,33,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,4,0,1,2,1,2,4,2,3,0,6,59,179,194,36,74,127,157,189,45,128,207,149,21,68,203,31,75,39,99,2
441,0,1,2,2,2,5,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,4,2,2,0,0,0,0,4,2,0,1,0,-1,102,72,146,128,33,173,8,58,104,27,12,150,11,129,74,161,193,105,60,165
