,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
352,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,34,1,2,1,1,0,0,0,1,0,0,1,0,1,1,2,2,0,2,0,2,2,1,0,2,2,2,2,1,1,2,0,2,0,0,0
353,0,1,1,2,1,2,1,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,8,0,0,2,2,2,0,1,2,1,2,1,2,2,0,0,1,0,2,1,2,1,0,1,1,2,2,1,2,1,2,1,2,2,0,1
354,0,1,0,3,4,0,3,2,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,59,2,0,0,2,1,0,2,0,0,0,2,0,0,1,1,2,2,0,0,0,2,0,2,2,0,1,1,2,2,1,0,2,2,2,2
355,0,0,2,0,2,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,-1,2,2,1,2,2,2,0,1,2,2,0,2,2,1,0,1,2,1,2,0,0,1,2,2,1,1,1,1,1,0,2,1,2,0,0
356,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,21,2,2,0,0,1,2,0,0,0,2,1,2,2,2,2,0,1,1,0,2,2,1,0,0,2,0,1,0,0,0,1,2,1,1,0
357,0,1,2,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,4,0,6,0,1,2,1,1,1,0,2,1,1,0,1,1,2,0,2,2,1,2,2,0,1,0,0,2,0,2,0,2,2,1,2,0,0,1,2,1
358,0,0,2,0,0,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,1,1,4,2,5,5,0,41,2,2,1,2,0,0,2,2,2,2,2,1,2,0,1,1,2,1,2,1,1,0,2,2,2,0,0,0,1,2,2,2,2,0,0
359,0,0,2,1,3,5,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,0,2,2,0,2,1,2,0,2,2,1,2,2,2,0,1,1,2,0,2,1,2,0,0,2,1,2,2,2,0,2,2,1,2,1
360,0,1,2,2,1,4,5,0,76,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,1,0,6,0,-1,1,0,1,0,0,1,0,0,1,2,1,0,2,0,2,1,0,0,1,2,0,2,0,1,2,2,0,1,1,0,2,0,1,0,0
361,0,0,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,0,0,3,1,0,61,1,0,1,2,2,1,2,1,0,2,0,0,2,1,1,0,1,2,0,0,1,2,2,1,0,0,0,1,0,2,1,1,1,0,2
362,0,1,1,2,1,2,1,4,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,31,0,2,0,0,2,1,2,1,1,2,1,1,1,2,0,1,2,1,0,1,1,0,1,1,1,2,2,0,2,2,2,1,2,2,2
363,0,1,1,2,1,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,29,0,1,2,0,0,1,2,1,2,2,1,0,2,1,0,1,2,2,1,0,0,2,0,2,0,2,2,2,0,1,0,0,2,1,1
364,0,0,0,1,4,0,2,7,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,0,0,0,0,3,1,0,-1,1,1,0,2,1,0,0,0,1,1,2,2,1,2,0,1,0,2,1,1,1,0,0,0,1,2,2,1,0,2,0,1,2,0,2
365,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,13,2,0,0,0,2,1,0,2,0,0,0,1,1,0,2,1,2,2,0,0,2,1,2,2,1,0,1,2,2,1,1,0,0,2,1
366,0,1,0,3,0,1,2,5,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,-1,0,0,2,0,2,0,0,1,1,0,0,0,0,1,0,2,0,2,0,1,2,1,2,1,0,2,2,0,1,2,0,0,1,0,0
367,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,2,1,2,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,2,1,1,0,2,2,0,1,1,1,1,0,1,0,2,0
368,0,1,1,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,0,2,2,0,2,0,1,1,0,2,2,1,2,2,2,2,2,2,2,1,2,1,0,1,2,1,2,2,2,1,2,0,2,2
369,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,2,1,2,0,0,1,0,2,1,2,2,2,2,2,0,1,1,2,0,2,2,1,1,1,0,0,0,2,1,0,2,2,2,2,1
370,0,1,1,2,1,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,6,1,1,1,2,0,0,1,2,2,1,1,0,1,2,0,0,2,2,2,2,0,2,0,1,2,0,1,2,2,1,0,2,1,2,2
371,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,20,1,2,2,0,0,1,2,0,1,0,0,1,0,0,2,2,1,2,1,2,0,0,1,0,1,1,2,2,1,2,2,2,0,0,0
372,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,1,0,1,0,0,0,0,0,1,2,2,0,0,1,2,0,2,1,1,2,1,1,0,2,1,0,0,0,2,2,0,0,1,2,2
373,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,3,1,1,6,0,-1,1,0,1,2,0,0,1,2,2,0,0,1,2,0,1,2,2,2,2,2,0,1,2,0,0,2,1,1,1,1,2,1,1,2,1
374,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,34,2,0,2,2,2,2,1,1,1,2,2,0,2,2,0,1,1,0,2,1,1,1,0,2,1,0,2,0,0,0,2,1,0,1,0
375,0,1,1,2,1,2,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,0,2,0,2,2,0,0,0,2,0,0,1,0,0,1,1,2,1,2,2,1,0,2,2,0,0,2,0,2,2,1,0,0,0
376,0,1,1,2,0,1,5,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,0,2,1,1,4,0,-1,1,2,1,1,2,2,0,1,2,2,1,0,0,2,2,2,2,1,2,2,0,2,2,0,2,1,2,2,1,1,1,1,1,0,0
377,0,1,1,2,1,4,5,4,47,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,2,3,3,0,6,0,5,0,1,1,1,0,1,2,0,2,1,0,1,2,2,0,1,1,1,2,1,0,2,1,1,1,1,1,2,2,2,2,0,1,1,2
378,0,1,1,2,1,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,0,1,1,0,0,1,1,1,2,2,0,2,0,2,1,1,0,0,0,1,0,1,0,2,2,1,2,1,0,0,1,0,0,1
379,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,2,0,1,1,1,1,0,2,0,2,1,2,1,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,2,0,2,2,1,2,1
380,0,1,0,3,4,0,3,2,69,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,1,1,1,0,1,1,0,2,1,0,2,1,1,1,2,0,1,0,1,1,0,2,1,2,0,0,0,2,2,0,1,1,2,1,0
381,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,3,0,1,1,1,0,23,2,2,1,2,2,2,0,1,2,2,0,0,1,0,0,2,1,1,1,0,2,1,2,1,0,0,0,2,2,0,0,1,0,2,1
382,0,0,0,1,3,3,0,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,5,0,50,1,0,1,0,0,1,2,1,1,2,1,0,2,0,0,2,0,2,0,2,2,0,0,2,1,1,1,0,0,1,1,1,0,1,1
383,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,40,1,0,1,2,0,0,0,0,0,2,1,0,1,0,0,2,0,2,1,1,0,2,2,1,2,1,2,0,0,1,2,1,2,0,0
384,0,0,2,1,0,1,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,1,4,2,5,5,0,-1,0,1,0,0,1,1,2,2,2,1,0,0,0,2,0,0,2,1,1,2,2,0,1,0,1,0,2,0,2,1,1,2,1,2,1
385,0,1,0,3,4,0,3,2,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,1,0,0,0,0,2,2,0,0,1,0,1,2,0,1,2,1,0,0,0,2,2,1,2,0,2,1,0,2,1,0,0,0,0,1
386,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,13,1,0,2,1,1,2,0,2,0,1,0,2,0,2,2,2,2,2,0,0,1,1,0,0,2,0,0,2,0,1,1,2,0,0,1
387,0,1,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,4,0,6,0,1,1,1,2,0,2,0,1,0,2,1,2,2,2,2,0,2,2,2,2,2,0,0,1,1,1,0,1,1,0,2,2,1,0,0,1
388,0,0,0,1,3,3,4,1,97,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,0,0,0,1,1,2,1,1,2,1,2,0,0,2,0,2,2,2,1,1,1,1,0,2,1,2,1,0,2,1,2,2,1,1,0
389,0,0,2,1,3,3,0,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,51,0,0,2,0,2,1,0,2,2,0,1,1,2,2,1,1,2,2,2,1,0,1,1,2,0,0,2,0,0,2,2,2,1,1,2
390,0,0,0,1,3,3,2,7,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,0,1,1,1,1,2,0,2,2,0,0,0,0,0,2,1,2,2,0,2,2,0,2,2,0,2,0,2,2,1,0,0,1,0,2
391,0,0,2,0,2,4,6,6,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,1,1,1,4,0,6,0,-1,0,0,0,0,1,1,0,1,2,1,2,1,0,0,1,2,1,1,0,2,2,1,2,2,1,0,0,2,0,0,0,0,1,1,1
392,0,1,1,2,1,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,0,1,0,0,2,0,1,2,1,2,1,1,0,1,1,2,2,0,1,2,2,2,1,0,0,1,0,0,2,2,2,0,0,0
393,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,0,0,51,2,1,1,0,0,2,0,1,2,2,1,2,2,2,1,1,0,0,0,1,2,1,1,2,2,2,0,0,1,0,1,1,2,0,1
394,0,1,1,2,1,2,1,4,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,30,0,1,2,1,1,0,2,2,2,1,1,0,1,0,2,2,1,0,2,2,2,2,2,2,1,0,0,2,2,2,2,1,1,2,0
395,0,0,0,1,3,3,2,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,52,1,2,0,1,0,2,1,1,1,0,2,2,2,2,2,2,0,1,0,1,0,1,2,2,0,1,0,0,2,2,2,0,0,0,2
396,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,3,0,1,1,1,0,23,2,1,1,1,0,1,0,0,2,2,1,2,1,2,0,1,2,2,0,0,0,2,0,0,0,1,2,1,1,1,1,2,1,0,0
397,0,1,1,2,1,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,29,1,1,2,1,0,2,0,1,0,2,0,2,1,1,1,1,1,0,1,2,0,1,2,0,2,1,1,1,1,1,1,0,1,0,1
398,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,49,1,2,1,1,2,1,2,0,0,1,1,2,2,2,0,0,0,0,2,1,2,2,0,0,1,0,1,1,2,0,1,2,0,0,2
399,0,0,2,0,2,5,6,6,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,43,1,1,1,0,1,2,1,1,2,2,1,1,2,1,0,0,1,0,1,2,2,2,1,0,1,1,0,2,0,0,2,0,1,1,2
400,0,0,0,1,3,3,4,1,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,26,1,0,2,2,0,1,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,0,1,2,1,1,2,0,1,0,2,1,0,2,2
401,0,1,1,2,1,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,28,0,0,2,0,2,0,1,2,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,2,0,1,2,1,0,2,1,2,2,0
402,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,48,0,0,1,0,2,1,2,1,2,1,0,2,1,2,0,0,2,2,1,2,2,1,1,2,1,1,1,1,0,0,0,1,2,2,1
403,0,1,0,3,4,0,3,2,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,0,0,2,0,1,2,1,1,2,2,2,2,0,2,2,0,2,2,0,2,2,1,0,2,1,2,0,1,2,2,2,0,0,1,2
404,0,1,2,2,0,4,5,0,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,1,0,6,0,-1,2,2,0,2,1,1,2,1,0,0,1,0,2,2,1,2,2,0,1,0,1,0,1,1,1,0,0,2,1,2,2,2,1,0,1
405,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,2,2,1,1,1,0,0,1,1,0,2,0,1,1,0,0,2,2,0,1,0,0,2,1,1,1,2,0,2,0,0,0,0,2,2
406,0,0,2,0,2,4,6,6,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,1,1,1,4,2,2,0,-1,1,0,1,1,1,2,1,0,0,0,2,2,2,1,2,2,2,2,1,1,1,2,0,0,0,2,1,1,1,0,0,1,0,0,1
407,0,1,1,3,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,1,0,0,2,1,1,4,0,-1,0,2,1,1,2,0,0,0,2,0,1,0,1,2,1,0,0,0,2,0,1,1,0,1,2,1,1,0,0,2,2,1,1,2,1
408,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,35,2,1,2,1,1,2,0,0,1,1,2,1,1,0,1,2,0,0,2,2,2,1,0,0,0,1,0,0,1,0,2,2,2,1,0
409,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,2,2,0,2,1,2,2,0,1,0,0,0,0,1,1,0,1,2,1,2,0,0,2,0,1,2,0,2,1,2,2,1,0,2,1
410,0,1,1,3,4,0,3,2,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,1,2,1,2,1,2,1,2,2,0,2,0,0,1,2,2,0,0,1,0,2,0,0,1,2,1,0,0,2,1,2,1,2,2,0
411,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,-1,2,2,1,1,1,1,2,2,0,1,2,0,1,1,1,0,1,1,0,1,0,2,0,0,1,2,2,1,2,2,0,2,1,1,1
412,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,3,1,1,6,0,-1,2,0,1,1,0,2,2,1,0,0,2,0,0,1,1,0,1,1,2,1,0,0,2,2,1,1,1,1,0,2,2,1,1,0,2
413,0,0,2,0,2,5,6,6,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,0,2,0,0,2,0,0,1,2,0,2,1,0,2,2,2,0,0,1,1,0,1,1,0,1,0,0,2,0,2,1,2,1,0,1
414,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,0,1,3,1,0,24,1,2,0,0,1,1,1,0,0,0,1,0,2,1,2,1,2,1,0,0,0,0,2,0,1,0,0,1,0,0,2,2,1,2,2
415,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,-1,0,2,0,0,1,1,2,2,0,2,2,1,2,2,2,2,1,0,2,2,0,1,0,1,0,2,2,0,1,0,2,0,0,2,1
416,0,0,0,1,3,3,2,7,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,1,0,2,0,2,2,0,0,2,2,0,0,1,1,1,0,1,2,1,1,0,1,1,2,0,2,0,2,2,2,0,0,1,0,0
417,0,1,1,3,4,0,3,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,2,5,6,7,0,60,2,0,2,0,0,2,1,1,2,1,2,2,0,0,1,1,1,1,0,0,1,2,0,2,0,1,1,1,2,0,1,1,0,0,0
418,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,1,1,2,1,2,2,2,2,0,2,1,2,1,1,0,0,1,0,1,0,1,1,2,2,2,1,1,2,0,1,2,2,0,0,1
419,0,1,0,3,4,0,3,2,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,1,1,1,0,22,0,0,0,1,1,0,1,0,2,0,1,2,1,2,2,0,0,1,1,2,2,1,0,0,1,0,1,1,2,1,0,2,2,0,0
420,0,0,2,0,2,5,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,1,1,1,1,4,0,6,0,-1,1,2,0,1,0,0,1,1,2,2,2,2,0,1,0,2,1,0,0,2,2,1,0,1,0,2,1,1,0,1,2,1,1,0,0
421,0,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,1,4,0,6,0,0,2,1,0,1,2,2,1,0,1,0,0,2,1,0,1,0,0,1,1,1,1,2,0,1,2,2,0,2,2,0,0,2,2,1,1
422,0,0,2,0,2,5,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,32,0,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1,0,0,1,0,0,1,0,2,2,0,1,1,0,1,2,2,1,1,1
423,0,0,2,0,2,5,6,6,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,43,2,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,0,1,0,0,0,0,1,1,0,1,2,2
424,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,0,2,1,2,2,0,2,0,0,1,1,1,1,2,1,0,0,1,1,2,2,2,1,2,1,0,2,1,2,1,0,1,1,0,0
425,0,0,2,0,2,5,6,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,1,1,1,1,4,0,6,0,55,2,1,2,2,2,2,1,0,0,0,1,2,0,1,0,1,1,2,0,1,2,1,1,0,0,1,1,0,0,2,0,1,0,2,0
426,0,0,2,0,2,5,6,6,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,2,0,2,0,0,1,0,2,0,2,0,0,2,1,0,1,2,1,2,1,0,2,1,1,0,2,2,1,1,2,1,2,0,0
427,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,-1,0,2,2,2,0,1,0,0,1,0,1,1,2,2,0,0,1,1,0,2,1,2,1,2,1,0,0,1,1,2,0,2,1,0,0
428,0,1,1,3,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,19,1,1,1,0,0,2,0,1,2,2,0,0,0,1,1,1,1,2,0,1,2,2,0,1,1,2,2,2,1,2,2,1,0,0,1
429,0,0,0,1,3,3,4,1,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,47,1,0,2,0,2,1,0,1,0,1,0,2,1,1,0,1,2,0,0,2,1,2,2,1,0,1,2,1,2,2,1,1,2,2,0
430,0,0,0,1,0,1,2,7,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,3,0,0,3,1,0,-1,2,0,1,2,2,0,1,1,1,1,1,0,1,1,2,1,1,1,0,1,2,0,1,2,2,1,2,0,0,2,1,1,0,2,2
431,0,0,0,1,3,3,2,7,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,1,0,0,2,0,2,0,0,2,0,0,2,1,0,2,1,2,0,1,1,1,1,2,2,0,1,2,0,2,0,1,0,0,2,2
432,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,1,0,1,1,1,2,0,2,2,2,2,0,2,2,1,0,0,1,2,1,2,0,1,1,1,1,2,2,1,1,0,0,0,1,1
433,0,0,2,0,2,5,0,3,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,38,1,1,1,2,2,1,2,2,0,1,2,0,2,1,1,0,0,2,0,1,2,2,2,0,2,1,1,1,2,2,1,0,0,1,1
434,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,20,1,2,0,2,1,2,2,0,0,1,1,1,0,2,1,2,0,1,1,2,0,2,0,1,2,1,1,0,0,1,1,2,0,0,0
435,0,0,0,1,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,3,0,1,1,1,0,23,0,0,1,1,0,2,2,1,0,1,0,1,0,0,2,1,0,1,0,1,0,0,0,2,0,0,2,0,0,2,1,0,2,0,0
436,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,21,0,1,1,1,1,2,1,1,0,2,2,0,0,2,0,0,2,2,2,2,0,1,1,2,0,2,0,2,1,0,0,1,0,2,0
437,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,1,0,0,0,1,2,1,1,2,1,2,0,1,0,2,2,0,0,1,0,1,2,0,1,0,1,1,2,1,2,1,2,0,2,0
438,0,0,0,1,3,3,4,1,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,1,0,0,2,0,0,1,1,0,1,1,1,0,1,1,1,1,1,2,1,0,0,2,1,0,0,0,1,2,0,2,1,2,1,0
439,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,3,1,1,4,0,17,2,2,2,1,0,2,2,0,0,1,2,0,2,0,1,2,0,0,2,1,0,1,0,1,1,2,1,2,0,0,1,0,1,2,0
440,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,1,4,0,-1,2,1,1,2,0,1,0,2,0,2,0,1,2,1,2,2,0,2,1,2,1,0,1,1,1,2,0,0,2,1,1,0,1,1,2
441,0,1,0,3,4,0,2,7,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,0,0,2,1,1,1,0,-1,2,1,1,0,0,2,0,2,0,0,0,1,0,1,2,2,0,1,0,0,0,0,1,0,2,1,0,1,1,1,0,1,0,0,0
