,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54
203,0,1,0,2,1,5,4,7,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,3,0,0,1,2,3,1,3,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
204,0,1,0,3,3,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,0,3,0,0,2,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1
205,0,0,1,1,1,2,4,6,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,4,3,0,0,1,2,3,1,3,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
206,0,1,0,2,1,5,4,7,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,0,1,4,4,6,4,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
207,0,1,0,3,3,0,5,1,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
208,0,0,1,0,2,1,0,4,30,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,1,2,0,1,3,0,6,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
209,0,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,0,0,0,1,2,3,5,5,2,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
210,0,0,1,1,1,2,4,6,1,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,2,3,1,3,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1
211,0,1,2,3,3,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,3,0,0,4,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
212,0,0,2,0,0,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,0,1,3,4,7,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
213,0,1,0,2,4,4,3,0,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,4,5,0,0,1,2,2,2,1,5,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
214,0,0,1,1,1,2,4,3,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,1,0,1,4,4,6,4,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0
215,0,1,2,3,3,0,5,1,46,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0
216,0,0,1,1,1,2,6,3,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,0,1,4,4,6,4,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
217,0,1,2,3,3,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,2,3,0,0,4,3,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
218,0,0,1,1,1,2,4,3,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,1,0,1,4,4,6,4,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
219,0,0,1,1,1,2,6,6,1,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,2,3,1,3,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0
220,0,0,1,1,2,2,6,4,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,0,1,3,0,6,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
221,0,0,2,0,0,3,2,5,34,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,3,0,3,4,7,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
222,0,0,1,1,1,5,4,3,48,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,2,0,1,0,1,4,4,6,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0
223,0,0,2,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,0,1,3,4,7,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
224,0,1,2,3,3,0,5,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
225,0,0,1,0,2,1,0,2,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,0,0,0,1,2,3,5,5,2,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
226,0,1,0,2,4,4,3,0,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,4,0,1,0,3,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0
227,0,0,0,1,1,5,4,3,7,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,2,0,1,0,1,4,4,6,4,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0
228,0,0,2,3,0,3,2,5,49,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,3,0,0,4,3,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
229,0,1,0,3,3,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,0,3,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
230,0,1,0,3,3,0,5,1,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
231,0,1,2,3,0,3,5,5,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,3,0,0,4,3,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
232,0,0,1,1,1,2,6,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,2,3,1,3,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
233,0,0,2,0,0,3,2,5,34,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,1,2,3,0,3,4,7,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
234,0,0,2,0,0,3,2,5,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,0,1,2,2,2,1,2,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
235,0,1,0,2,4,4,3,0,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,0,1,2,2,2,1,5,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
236,0,0,1,1,1,2,6,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,2,3,1,3,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0
237,0,1,2,3,3,0,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,1,2,3,0,0,4,3,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
238,0,1,0,2,4,4,3,0,17,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,1,0,3,0,0,2,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
239,0,0,2,0,0,3,2,2,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,1,2,2,5,5,2,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
240,0,1,0,2,4,4,3,0,38,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,6,0,1,0,3,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
241,0,1,2,3,3,0,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,1,2,3,0,0,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0
242,0,0,1,1,2,2,6,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,2,3,5,5,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
243,0,0,1,1,1,2,4,6,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,6,3,0,0,1,2,3,1,3,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0
244,0,1,0,3,3,0,5,1,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
245,0,1,2,3,3,0,5,5,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0
246,0,0,2,0,0,3,2,2,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,1,2,2,5,5,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1
247,0,1,0,2,1,5,4,7,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,1,0,1,4,4,6,4,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0
248,0,1,2,3,3,0,5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,1,2,3,0,0,4,3,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1
249,0,0,1,1,2,2,6,4,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,0,1,3,0,6,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
250,0,1,0,2,1,5,4,7,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,3,0,0,1,2,3,1,3,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
251,0,1,0,3,3,0,1,1,41,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,1,0,3,0,0,2,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1
252,0,0,1,1,2,2,6,4,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,0,1,3,0,6,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0
253,0,0,1,1,2,1,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,0,1,3,0,6,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
254,0,0,2,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,0,1,3,4,7,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0
255,0,0,2,0,0,3,2,2,44,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,2,0,1,3,0,7,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
256,0,0,1,0,2,1,0,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,1,2,0,1,3,0,6,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
257,0,1,0,2,4,4,3,0,32,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,1,0,1,4,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
258,0,0,1,1,1,2,6,6,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,0,1,2,3,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0
259,0,1,0,2,4,5,4,7,19,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,2,0,1,0,1,4,4,6,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
260,0,0,1,0,2,1,0,2,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,2,0,1,3,0,7,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
261,0,0,1,1,2,2,6,4,47,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,0,1,3,0,6,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0
262,0,0,1,1,2,1,0,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,0,1,2,3,5,5,2,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1
263,0,0,1,1,2,2,6,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,2,0,1,3,0,6,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
264,0,0,2,0,0,3,2,5,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,0,1,2,2,2,1,2,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0
265,0,1,2,3,3,0,5,5,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
266,0,1,0,2,4,4,3,0,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,6,0,0,1,2,2,2,1,5,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
267,0,1,0,2,4,5,3,7,50,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,1,0,1,4,4,2,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0
268,0,0,1,1,2,2,6,3,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,1,0,1,4,4,6,4,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
269,0,1,2,3,3,0,5,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
270,0,1,2,3,3,0,5,5,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,2,2,2,1,5,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1
271,0,1,2,3,3,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,1,0,3,0,0,4,3,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1
272,0,1,0,2,4,4,3,0,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,0,1,2,2,2,1,5,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1
