,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
356,0,1,0,1,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,2,3,0,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,1,1,1,0,0,0,0,1
357,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,1,1,1,0,0,0,0,1
358,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,4,1,1,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,1,1,0,0,0,1,1,0
359,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,4,2,1,1,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,1,1,1
360,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,5,3,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,0
361,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,2,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,0,0,1,1,1,0,0,0
362,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,0,1,1,1,1,1,1,1
363,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,3,2,3,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
364,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,0,0,0,0,1,0,1
365,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,5,2,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,1,1,0,0,1,1,0,0
366,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,5,0,4,0,0,0,0,0,5,0,0,7,-1,0,0,0,1,0,1,0,0,0,0,0,1,1
367,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,0,0,1,1,1,0,0,0
368,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,0,1,1,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,0,0,0,1,0,1,0
369,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,0,4,3,0,0,0,0,0,5,0,0,4,-1,0,0,1,1,1,1,0,0,0,0,1,1,0
370,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,5,3,7,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,0,1,0,0,0,0,0,0
371,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,1,0,1,0,0,1,1,0,0
372,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,4,1,3,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,1,0,1,0,1,0,0,0
373,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,4,2,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,1,1,0
374,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,1,1,1,1,0,1
375,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,1,6,5,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,0,1,1,0,0,1,1,0
376,0,0,0,1,4,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,2,0,1,0,0,0,0,0,5,0,0,11,-1,0,1,0,0,0,0,1,1,1,0,1,1,1
377,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,4,2,1,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,0,0,0,1,0,0,1,0
378,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,1,4,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,0,0,1,0,1,1,0,1
379,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,3,6,1,0,0,0,0,0,5,0,0,10,-1,0,1,0,1,1,0,1,1,0,0,0,1,0
380,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,0,3,0,5,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,0,1,1,0,0,0,0
381,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,1,0,0,1,1,0,1,0
382,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,2,1,3,5,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,1,0,0,0,1,0,0,0,1
383,0,1,0,1,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,2,3,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,0,1,1,0,0,0,0
384,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,0,1,1,0,0,1,0,0
385,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,0,5,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,1,0,0,0,1,1,0,0
386,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,4,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,1,0,0,0,1,0,0
387,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,1,0,1,1,0,1,1
388,0,1,0,1,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,2,3,5,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,0,0,0,1,1,0,0,1
389,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,3,6,5,0,0,0,0,0,5,0,0,11,-1,1,1,1,1,1,0,0,1,1,0,1,1,1
390,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,1,1,0,1,0,0,0,1
391,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,4,3,7,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,1,0,0,1,1,1,1,0
392,0,0,2,3,2,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,2,0,3,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,1,0,1,0,1,1,0
393,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,5,5,0,0,0,0,0,5,0,0,4,-1,0,1,1,0,0,1,0,1,1,0,0,0,1
394,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,1,1,1
395,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,1,1,0,1,1,1,0
396,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,0,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,0,1,0,1,1,1,1,0
397,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,0,4,6,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,1,0,1,1,1,1,1
398,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,1,1,0,1,1,0,1,1
399,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,1,0,1,0,0,1,0
400,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,4,6,0,0,0,0,0,5,0,0,4,-1,0,1,1,1,0,0,0,0,0,1,1,0,1
401,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,1,1,1,1,1,1,1,1
402,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,1,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,0,1,1,1,0,1,1,1
403,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,1,0,0,0,0,0,0,1
404,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,3,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,1,0,0,1,1,0,0,0,0
405,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,1,1,0,1,1,1,0,0,0
406,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,6,2,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,0,1,0,0,0,1,1,1,1
407,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,4,4,4,1,0,0,0,0,0,5,0,0,0,-1,1,1,1,0,1,0,0,1,1,0,0,1,1
408,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,5,4,5,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
409,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,6,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0
410,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,5,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,0,1,1,0,0,1,1,0
411,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,0,1,0,1,0,1,1
412,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,0,3,1,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,0,0,1,0,1,1,0,1
413,0,1,1,0,1,0,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,0,0,2,2,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,1,0,1,0,0,1,0,0
414,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,0,3,0,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,1,0,1,1,1,1,0,1
415,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,0,1,0,0,0,0,1,0
416,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,1,5,1,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,1,1,1,0,1,0,1,1
417,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,0,5,4,0,0,0,0,0,5,0,0,7,-1,0,0,1,1,0,1,1,1,0,0,1,0,0
418,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,0,1,1,1,0,1,1,0,1
419,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,0,0,1,1,0,0,0,1
420,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,2,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,0,0,1,1,1,1,0
421,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,4,1,5,2,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,0,0,1,0,1,0,0,1
422,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,0,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,0,0,1,1,0,0,1,1,1
423,0,1,1,0,3,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,5,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,1,0,0,1,1,0,0,1
424,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,0,4,7,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,1,0,1,0,1,1,1,1,1
425,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,0,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,0,1,1,1,1,1,1,0
426,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,2,2,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,0,0,0,0,0,1,0,0
427,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,1,1,0,1,0,0,0
428,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,1,1,1,0,0,1,0,1,1
429,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,0,1,1,0,1,0,1
430,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,4,1,4,0,0,0,0,0,5,0,0,7,-1,0,0,0,1,0,0,0,1,1,0,1,0,0
431,0,1,1,0,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,0,4,3,7,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,0,0,1,0,0,0,1,1
432,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,4,1,3,3,0,0,0,0,0,5,0,0,0,-1,1,1,1,1,0,1,0,1,0,0,0,1,1
433,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,1,3,3,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,1,1,0,0,0,1,1,0
434,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,1,0,1,1,0,0,0,0
435,0,1,0,1,3,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,4,1,2,0,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,0,1,1,0,0,0,0,0
436,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,0,0,0,1,1,0,0,0
437,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,2,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,1,0,1
438,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,3,2,4,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,0,1,1,1,0,1,0,0,0
439,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,1,1,1,0,0,0,1,1
440,0,1,0,1,3,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,1,5,7,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,1,0,1,0,1,1,1,0
441,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,3,2,0,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,1,0,0,1,0,0,1,1,1
442,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,0,1,1,1,1,1,0,0,0
443,0,1,1,0,1,2,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,3,3,4,0,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,1,1,0,1,1,0,1,0
444,0,1,1,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,1,4,7,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
445,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,2,2,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,0,0,0,0,1,0,1,0
446,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,1,5,5,0,0,0,0,0,5,0,0,0,-1,1,0,1,0,1,1,0,0,1,1,1,1,0
447,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,1,2,0,0,0,0,0,5,0,0,0,-1,1,0,1,1,0,1,0,0,1,0,0,0,1
448,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,1,1,1,0,1,1,0,1,1
449,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,0,2,0,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,1
450,0,1,1,0,3,2,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,4,5,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,0,0,1,1,1,0,0,0
451,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,2,1,0,7,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,1,1,1,0,1,1,0,0,0
452,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,4,6,0,0,0,0,0,0,5,0,0,0,-1,0,1,1,1,1,0,1,0,1,0,0,0,1
453,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,0,2,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,0,1,1,1,0,0,1,1,0
454,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,1,0,1,0,1,0,0,1
455,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,3,2,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,0,0,1,0,0,1,0
456,0,1,1,0,3,2,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,2,4,1,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,1
457,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,2,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,0,1,1,1,0,0,1,1,0
458,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,2,4,0,0,0,0,0,5,0,0,0,-1,0,0,1,0,1,1,1,1,0,1,0,1,1
459,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,4,1,6,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,1,1,1,0,1,1,0,1
460,0,0,2,3,2,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,4,2,6,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,1,1,1,0,1,1,1,0,0
461,0,0,2,2,0,4,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,0,1,4,0,1,2,1,1,1,1,1,2,-1,0,0,0,1,0,0,1,1,0,0,1,0,0
462,0,1,1,0,1,0,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,0,4,4,0,0,0,0,0,5,0,0,0,-1,0,1,1,0,1,0,1,1,0,1,0,1,1
463,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,0,0,1,0,0,1,0,0,1,1
464,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,1,0,1,0,0,1,0,1,1
465,0,0,0,1,4,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,1,0,6,6,0,0,0,0,0,5,0,0,0,-1,1,0,0,0,0,1,1,0,0,1,0,1,0
466,0,1,1,0,3,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,0,0,5,0,0,0,-1,1,0,0,1,1,0,0,0,0,0,0,1,1
467,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,1,3,0,2,0,0,0,0,0,5,0,0,0,-1,0,0,0,1,0,1,1,1,1,0,1,1,0
468,0,0,2,2,0,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,4,5,3,0,0,0,0,0,5,0,0,6,-1,1,1,1,0,1,0,0,1,0,1,0,0,0
469,0,1,0,1,3,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,1,0,7,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,1,1,1,1,1,0,0,1,0
470,0,1,1,0,3,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,4,0,0,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,1,0,0,0,1,1,0,1
471,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,2,3,0,5,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,1,1,0
472,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,6,4,0,0,0,0,0,5,0,0,0,-1,1,1,0,1,1,1,1,0,1,1,0,0,1
473,0,1,1,0,1,0,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,3,0,5,0,0,0,0,0,5,0,0,0,-1,0,0,1,1,0,1,0,1,1,1,0,0,0
474,0,1,1,0,3,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,4,4,1,0,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,0,0,0,1,0,1,1,0,0
475,0,1,1,0,1,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,1,4,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,0,1,1,0,1,0,0,0,0
476,0,1,1,0,1,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,0,0,5,0,0,0,-1,0,1,0,1,0,0,0,1,1,0,1,0,0
