,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_n1,random_n2,random_n3,random_n4,random_n5,random_n6,random_n7,random_n8,random_n9,random_n10,random_n11,random_n12,random_n13,random_n14,random_n15,random_n16,random_n17,random_n18,random_n19,random_n20,random_n21,random_n22,random_n23
321,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,0,1,0,1,1,2,2,2,0,1,1,1,1,0,1,1,1,2,0,0,1,2,1
322,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,0,2,0,2,1,2,0,1,0,1,1,2,0,1,0,0,0,1,0,1,1,2,2
323,0,1,0,2,4,3,3,7,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,7,1,2,1,2,0,2,2,1,0,0,1,1,0,1,2,1,1,1,0,1,2,0,0,1,1
324,0,0,2,0,3,4,6,6,5,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,1,2,3,5,3,2,0,1,2,1,2,0,2,1,1,1,2,2,1,0,2,2,1,1,2,0,2,0,2,1,0
325,0,0,0,2,4,3,3,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,7,0,2,1,0,0,2,0,2,2,1,2,0,1,0,0,1,0,2,0,1,0,0,2,0,1
326,0,0,2,0,2,5,1,5,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,0,0,1,2,3,0,2,1,0,1,1,1,0,1,0,2,1,0,2,0,0,2,2,2,2,0,0,1,2,0,0,0,0
327,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,0,2,0,2,2,0,0,2,0,2,1,0,2,1,2,2,2,0,0,1,2,2,1
328,0,1,0,2,4,3,3,7,19,2,0,0,0,0,0,0,0,0,1,0,2,0,1,3,4,0,0,0,1,2,1,0,7,1,2,0,0,0,0,0,1,2,1,1,1,0,0,1,1,0,1,1,2,2,0,1,0,1
329,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,1,0,2,1,0,1,0,2,1,2,0,2,2,1,1,2,0,0,0,1,0,1,2
330,0,0,0,2,2,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,3,0,3,4,0,0,2,2,0,0,1,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,2,0
331,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,2,2,1,1,2,0,2,1,2,1,1,0,1,0,0,0,0,0,2,1,0,0,2
332,0,0,0,2,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,1,1,3,0,2,1,0,1,2,0,2,2,2,2,2,2,0,1,1,0,1,2,1,2,0,0,1,2,2,1,0
333,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,1,1,0,0,0,2,1,2,1,1,2,1,2,2,2,2,2,0,2,1,2,2,2
334,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,0,0,1,2,1,0,0,0,0,2,1,1,0,2,0,2,2,0,2,2,0,2,0
335,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,0,2,1,2,1,0,2,0,1,2,1,2,0,1,0,0,0,1,1,0,0,2,1
336,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,0,1,0,0,2,1,0,0,2,2,1,1,1,2,2,1,0,1,1,1,0,1,1
337,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,0,1,1,2,2,2,0,0,0,1,1,0,2,0,2,0,2,1,0,1,2,0,2
338,0,0,0,2,4,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,0,0,2,0,2,2,0,0,1,0,1,0,2,2,2,0,2,1,1,0,1,1,1,0,2,2
339,0,0,0,2,2,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,3,0,3,0,0,0,2,0,0,0,0,1,1,0,2,2,1,0,1,0,0,1,0,1,2,2,1,0,1,1
340,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,1,1,2,2,2,1,2,1,2,0,2,1,0,1,1,2,2,1,2,2,0,1,0
341,0,0,2,0,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,0,3,0,3,4,5,0,2,0,1,2,1,0,1,1,0,1,2,1,1,0,1,2,2,1,0,1,0,2,2,0
342,0,1,1,3,1,1,0,4,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,1,0,0,2,1,1,2,1,1,2,2,1,0,1,1,1,1,0,2,0,0,0,1
343,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,0,2,2,0,2,2,0,1,2,2,2,0,0,0,1,2,0,2,2,2,0,2,1
344,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,0,1,0,0,2,2,0,1,2,0,0,0,0,2,1,0,2,0,0,0,0,1,1
345,0,0,2,0,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,0,3,0,3,4,5,0,2,0,2,1,0,2,1,1,2,2,0,1,1,1,0,1,0,2,2,1,2,0,2,1
346,0,0,0,2,4,3,3,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,7,0,2,0,1,1,0,1,2,0,2,1,0,0,1,2,2,2,1,0,1,1,2,2,1,0
347,0,0,0,2,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,3,2,1,0,0,0,2,1,1,1,1,0,2,2,2,2,1,0,2,2,2,1,2,2,1,0,0,2,1,0
348,0,0,0,2,2,0,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,3,0,3,4,5,0,2,1,2,2,2,0,2,0,1,2,1,1,0,0,2,0,2,2,0,1,2,1,0,2
349,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,1,2,3,5,3,2,0,1,2,1,2,0,2,2,1,0,1,2,1,0,1,1,2,0,1,2,2,0,0,0,2
350,0,1,1,3,1,1,0,4,6,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,2,1,2,1,2,0,1,1,1,0,0,0,0,1,0,1,1,0,2,1,1,0,2
351,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,1,0,2,2,2,2,2,2,0,0,0,2,1,0,2,2,2,2,0,1,1,1,0
352,0,0,2,0,2,5,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,1,2,3,0,2,1,0,1,1,1,2,0,1,0,2,2,1,0,1,2,2,2,0,0,1,0,2,2,1,0,1
353,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,2,0,0,0,2,0,2,2,0,2,0,2,0,1,0,0,2,0,1,1,1,2,2
354,0,0,0,2,4,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,0,3,2,1,0,0,0,2,0,0,1,2,2,2,2,2,2,0,0,0,0,0,1,1,2,0,1,1,2,1,2
355,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,2,2,1,0,0,0,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
356,0,1,1,3,1,1,0,4,17,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,0,0,1,2,0,1,1,2,2,0,1,2,2,2,2,0,0,2,1,0,0,0,2
357,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,0,0,1,2,0,1,0,0,0,2,0,1,0,2,2,2,1,2,0,1,2,2,2
358,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,2,0,2,2,2,2,1,0,0,0,0,2,1,1,1,1,1,0,1,2,2,2,2
359,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,0,2,1,1,1,1,0,2,2,1,1,0,1,2,0,2,2,2,2,1,1,2,2
360,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,0,2,1,0,0,0,0,2,1,2,2,2,2,2,2,1,0,0,1,1,2,0,0
361,0,0,2,0,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,3,0,3,4,5,0,2,0,1,2,0,1,2,2,1,0,1,0,2,2,0,1,1,0,1,1,1,1,2,0
362,0,0,0,2,4,3,3,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,7,0,2,0,1,0,0,0,0,2,2,1,1,0,1,2,1,0,0,2,1,1,2,1,2,0
363,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,2,0,1,0,0,0,1,0,2,0,0,2,2,0,2,0,2,2,2,2,0,2,0
364,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,0,1,1,0,1,2,1,2,1,0,2,1,0,2,2,0,2,2,1,2,2,0,1
365,0,0,0,2,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,1,1,3,0,2,1,0,1,0,0,1,0,2,1,1,0,1,2,1,2,1,2,1,2,1,2,0,2,2,0,2
366,0,0,0,2,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,1,2,3,0,2,1,0,1,1,1,0,2,0,1,0,1,1,0,0,0,2,1,1,0,1,2,1,0,1,2,2
367,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,2,6,6,1,0,0,2,1,0,0,2,2,1,2,2,0,1,2,2,0,1,0,1,1,2,1,0,1
368,0,0,0,2,4,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,3,2,1,0,0,0,2,0,1,2,1,2,0,1,0,2,0,2,0,0,0,2,1,1,2,1,0,0,0,2
369,0,1,1,3,1,1,0,4,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,1,2,1,1,1,0,1,0,1,1,2,0,2,1,1,1,1,0,1,2,1,1,0
370,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,1,2,3,5,3,2,0,1,0,0,2,1,2,0,1,0,1,2,1,0,1,1,2,0,0,2,1,0,0,2,2
371,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,2,0,1,2,6,6,1,0,2,1,2,0,1,0,2,1,0,0,0,2,1,0,2,2,2,2,0,0,0,1,0
372,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,0,0,2,0,2,1,1,1,2,2,0,0,1,2,0,0,2,2,2,1,1,1,0
373,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,2,0,1,2,6,6,1,0,2,0,2,1,0,1,0,0,0,0,2,2,2,0,2,2,1,1,1,2,2,2,2
374,0,0,0,2,2,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,3,0,3,4,0,0,2,2,0,0,0,0,2,0,1,2,1,2,1,0,2,2,0,1,2,0,2,0,0,0
375,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,1,2,6,6,1,0,2,0,2,1,0,2,0,1,2,0,0,1,0,1,0,2,0,0,1,0,0,0,0
376,0,0,0,2,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,1,1,3,0,2,1,0,1,2,0,2,0,2,2,2,1,2,0,1,0,2,0,1,2,2,1,1,2,0,2,1
377,0,1,1,3,1,1,0,4,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,0,1,0,0,0,2,2,2,0,2,0,1,2,1,0,1,2,2,1,2,2,2,0
378,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,2,2,1,0,0,1,2,2,2,0,2,0,1,0,0,1,1,2,1,2,1,2,1
379,0,0,2,0,3,4,1,0,-1,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,0,3,0,3,4,5,0,2,2,2,0,0,1,2,0,0,0,2,2,1,2,1,2,1,1,0,1,1,2,2,1
380,0,0,2,0,3,4,6,6,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,1,2,3,5,3,2,0,-1,0,1,2,0,1,1,0,2,2,0,0,0,1,0,0,0,1,1,1,2,1,1,2
381,0,0,0,2,2,0,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,3,0,3,4,5,0,2,2,1,0,0,0,1,1,2,1,2,1,0,1,2,0,2,2,1,1,0,1,0,2
382,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,2,1,1,1,0,2,2,0,0,1,1,2,1,1,1,0,0,1,2,1,0,1,0
383,0,0,2,0,3,4,6,6,25,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,1,2,3,5,3,2,0,1,0,2,0,2,1,2,0,2,2,2,0,2,2,1,0,2,2,2,2,1,0,1,2
384,0,1,1,1,0,2,5,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,2,1,1,2,1,3,1,0,0,2,2,0,1,2,2,1,2,0,2,1,2,0,1,1,1,1,2,0,1,2,0
385,0,0,0,2,4,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,3,2,1,0,0,0,2,2,2,1,1,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0
386,0,0,0,2,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,3,2,1,0,0,0,2,1,1,1,2,1,1,2,1,2,2,0,0,1,0,1,0,2,2,2,0,1,0,0
387,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,0,1,2,0,0,2,0,1,0,2,0,0,0,1,2,0,2,0,0,1,2,2,2
388,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,1,1,0,1,2,0,1,0,1,1,0,1,2,1,1,0,0,2,2,2,0,1,1
389,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,0,1,2,0,1,2,1,2,1,1,2,0,0,0,1,2,0,2,2,0,2,2,1
390,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,1,2,3,5,3,2,0,1,2,1,1,2,2,0,2,2,0,1,1,0,0,1,0,1,0,0,0,1,2,1,0
391,0,0,0,2,4,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,0,0,2,2,2,1,1,0,0,2,0,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
392,0,0,0,2,4,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,0,0,2,0,1,0,1,0,0,2,2,2,2,2,2,1,2,1,0,1,1,2,0,0,2,2
393,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,0,1,0,0,0,0,1,2,1,2,0,1,1,1,0,1,0,0,1,0,2,2,2
394,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,2,1,2,0,0,1,1,0,1,2,0,0,1,0,2,2,1,0,1,2,2,1,0
395,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,2,2,2,0,2,0,2,0,0,1,2,0,0,0,2,2,0,1,1,2,0,0,1
396,0,0,0,2,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,3,0,3,4,5,0,2,1,0,2,1,0,2,0,1,1,1,0,0,1,1,1,1,1,0,0,0,2,2,0
397,0,1,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,2,1,1,2,1,3,1,0,2,2,2,2,2,2,2,1,2,1,2,0,0,0,2,0,2,0,0,2,0,1,0
398,0,1,0,1,0,2,5,1,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,2,1,1,2,1,3,1,0,0,2,0,2,0,1,2,1,0,0,0,1,2,2,1,0,0,2,1,1,1,0,2
399,0,0,0,2,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,3,0,3,4,5,0,2,0,1,0,1,2,0,0,1,1,2,1,2,1,2,0,0,1,1,0,2,1,2,0
400,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,1,1,0,1,1,0,2,2,2,0,1,1,1,0,1,1,2,0,2,0,0,2,0
401,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,1,0,1,2,2,1,1,1,0,2,2,1,1,0,0,1,2,0,0,2,2,2,0
402,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,0,2,2,0,0,1,0,2,1,0,0,1,2,0,0,2,2,0,2,0,1,1,0
403,0,0,2,0,2,5,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,1,2,3,0,2,1,0,1,2,1,0,2,2,1,1,1,2,0,2,1,1,1,2,1,1,1,2,2,2,0,0
404,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,1,2,1,0,0,1,0,2,1,1,2,2,0,0,0,0,0,1,0,0,0,2,2
405,0,0,2,0,3,4,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,1,2,3,5,3,2,0,1,2,2,1,0,2,0,2,1,2,2,1,0,1,2,2,2,0,0,1,2,2,2,2
406,0,0,2,0,2,5,1,5,26,1,0,0,0,0,0,0,0,0,0,2,1,4,3,1,2,0,0,1,2,3,0,2,1,0,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,0,0,2,0,1,0,0,1
407,0,0,2,0,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,1,2,3,0,2,1,0,1,2,2,1,1,2,1,1,0,2,2,1,1,0,2,2,1,1,2,2,2,1,2,2
408,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,1,0,0,1,2,1,1,2,2,2,0,1,2,1,1,0,0,0,1,1,2,2,2
409,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,0,1,1,2,2,2,1,0,1,0,1,2,1,0,1,1,0,0,0,2,0,1,0
410,0,0,0,2,4,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,0,0,2,1,0,2,0,1,2,1,1,2,2,2,1,1,1,1,0,0,0,2,1,0,1,2
411,0,0,0,2,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,0,3,2,1,0,0,0,2,1,2,1,2,1,2,1,0,2,1,1,1,0,0,0,1,2,0,2,1,0,1,1
412,0,0,0,2,4,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,3,2,1,0,0,0,2,2,0,0,0,2,1,1,2,1,0,1,2,1,1,2,1,1,0,1,2,0,2,0
413,0,0,0,2,0,5,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,1,1,1,0,2,1,0,-1,1,2,0,2,0,0,1,2,0,2,2,1,0,1,2,2,0,2,1,0,2,2,2
414,0,0,2,0,2,5,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,1,2,3,0,2,1,0,1,2,2,2,0,1,0,0,2,0,0,0,2,1,0,2,2,0,2,1,1,0,1,1
415,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,2,2,0,0,0,1,1,2,0,2,1,0,2,1,0,1,2,1,0,1,2,0,2
416,0,1,1,3,1,1,0,4,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,0,2,0,2,2,2,1,1,0,1,1,0,0,0,2,0,2,1,0,1,0,0,0
417,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,2,0,4,4,6,6,1,0,0,1,0,2,2,2,0,2,0,1,0,1,2,1,0,0,1,0,0,0,0,0,1
418,0,0,0,2,2,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,3,2,1,0,0,0,2,0,0,1,1,0,2,1,1,2,1,0,0,2,0,1,2,2,1,2,1,0,0,0
419,0,0,2,0,2,0,4,0,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,0,3,0,3,4,5,0,2,0,1,1,1,2,0,0,1,1,2,0,1,0,1,2,0,1,2,0,0,0,0,0
420,0,1,0,2,4,3,3,7,19,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,1,2,1,0,7,1,2,2,0,0,2,2,2,0,2,1,1,0,1,2,2,2,0,1,1,1,0,1,1,0
421,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,1,2,3,5,3,2,0,1,0,2,0,2,0,2,0,1,1,0,2,0,0,1,0,0,0,2,0,2,0,1,2
422,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,1,2,3,5,3,2,0,1,0,1,1,0,2,1,2,0,1,1,2,0,2,0,2,1,0,0,1,2,0,1,1
423,0,0,2,0,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,3,0,3,4,5,0,2,1,0,0,2,2,0,2,1,0,0,1,1,1,0,2,1,1,2,2,0,0,0,1
424,0,0,2,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,1,2,3,5,3,2,0,1,0,0,1,2,0,1,0,2,1,2,2,0,1,1,0,2,2,1,0,0,0,2,2
425,0,1,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,2,0,4,4,5,4,1,0,2,2,0,1,0,0,1,0,0,2,2,1,1,2,0,1,2,0,1,1,2,0,2
426,0,0,2,0,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,0,3,0,3,4,5,0,2,0,2,0,0,2,0,2,2,1,2,2,1,2,2,0,0,1,2,1,0,0,0,1
427,0,1,1,1,0,2,5,1,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,2,1,1,2,1,3,1,0,2,2,1,1,0,2,0,2,1,2,0,2,2,2,1,0,1,2,2,1,1,1,1
428,0,0,2,0,2,5,1,5,26,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,1,2,3,0,2,1,0,1,2,0,1,2,1,1,2,1,2,2,2,2,2,1,0,0,1,2,2,2,1,2,2
429,0,0,0,2,4,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,0,3,2,1,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,2,2,0,2,1,0,1,1,2,2,0
430,0,0,0,2,4,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,3,2,1,0,0,0,2,2,0,1,2,2,0,2,1,0,0,2,0,2,1,0,1,2,1,1,2,1,1,2
