,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
262,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,0,1,2,1,0,1,2,2,0,1,2,2,0,1,1,2,2,2,0,1,2,1,2,2,0,1,2,0,1,1,1,0,2,0,2
263,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,1,2,1,1,0,2,2,2,1,0,1,0,2,1,1,2,0,1,1,2,0,0,2,1,2,1,1,2,2,0,0,2,0,0,1
264,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,2,0,2,2,1,0,0,2,2,0,1,0,1,2,2,1,0,1,2,0,0,0,2,0,2,0,2,2,2,1,2,0,0,2
265,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,4,1,-1,0,1,1,2,0,2,0,0,0,1,0,2,1,1,1,2,2,1,1,0,1,0,2,1,2,1,0,0,1,0,1,1,1,1,2
266,0,1,2,3,0,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,2,1,0,5,4,4,1,21,1,2,1,2,2,0,2,1,2,0,2,2,2,1,1,1,0,1,1,2,2,2,2,0,2,2,1,1,0,2,2,2,0,0,1
267,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,0,1,2,1,0,2,2,1,0,1,2,0,1,0,2,2,1,1,1,0,1,2,0,2,0,2,0,2,0,1,0,1,1,2,0,2
268,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,2,1,2,2,0,1,0,0,0,2,0,1,1,0,1,2,0,2,1,0,1,2,2,2,2,2,1,2,2,2,0,1,0,2
269,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,5,1,0,16,0,2,0,0,1,0,2,1,2,1,1,1,0,2,2,0,1,2,2,0,2,0,2,1,0,0,2,1,1,1,2,1,1,1,0
270,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,2,0,0,2,1,2,2,2,1,1,2,2,0,1,0,1,2,1,1,2,1,0,0,1,1,0,0,2,2,2,1,2,1,2,0
271,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,5,2,0,0,2,0,2,1,0,2,1,0,0,2,0,2,2,1,1,1,2,1,1,2,0,0,2,1,2,2,0,2,1,2,1,0
272,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,0,2,0,2,1,0,0,0,0,1,1,0,2,2,0,0,0,1,1,0,1,1,2,0,2,1,2,1,2,1,2,1,2,0
273,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,2,1,0,5,4,3,1,-1,1,2,0,1,0,0,1,0,2,1,0,1,1,1,0,1,2,1,2,1,0,1,2,2,0,1,2,1,1,2,0,1,1,1,2
274,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,3,1,19,1,0,0,1,0,0,2,1,1,1,0,0,2,2,1,1,2,0,1,0,2,0,1,1,1,2,0,2,1,1,1,0,2,0,1
275,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,3,5,1,0,-1,2,0,0,1,2,2,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,2,1,0,1,0,1,2,2,0,1,0,1,0,0
276,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,0,2,0,1,2,2,0,2,0,2,0,1,0,1,0,2,1,0,2,2,1,2,0,2,0,2,2,2,2,1,0,0,2,2
277,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,-1,0,1,1,2,2,1,1,0,2,2,1,2,0,1,2,2,1,2,0,2,0,0,0,2,1,0,2,2,0,0,2,1,0,1,0
278,0,1,2,3,0,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,4,1,-1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,0,0,0,2,2,0,0,0,1,2,1,0,1,2,1,1,0,2,1,0,0
279,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,2,1,0,-1,0,0,2,1,1,0,2,0,0,1,2,0,0,2,2,2,2,2,1,1,2,2,2,1,1,2,0,0,2,0,2,0,0,2,2
280,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,1,1,1,2,2,2,1,2,2,2,0,1,0,0,0,2,0,2,2,0,2,2,0,1,1,0,2,2,2,1,0,0,0,2,1
281,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,1,1,0,2,1,2,1,1,0,2,2,1,2,0,1,0,0,2,0,2,1,2,0,1,1,0,1,0,2,2,1,2,0,2,0
282,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,0,0,0,0,0,2,2,2,1,1,1,0,1,0,0,0,1,2,1,1,1,2,0,2,0,1,2,1,0,2,0,0,1,2,2
283,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,20,2,2,1,0,1,0,2,2,1,1,2,1,1,1,1,1,0,1,2,1,2,0,0,2,1,2,2,1,2,0,2,0,2,0,2
284,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,2,0,2,0,1,1,0,0,0,0,0,0,2,1,1,1,1,0,2,0,1,2,1,2,1,0,1,2,0,0,0,1,1,2
285,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,15,1,1,2,1,0,0,1,1,2,2,2,0,0,0,2,1,1,1,2,0,2,2,0,2,1,2,0,1,2,1,0,0,0,2,2
286,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,0,2,0,0,1,2,2,0,1,2,1,1,1,2,1,2,0,0,2,0,2,1,2,0,1,1,1,0,1,2,1,1,2,1
287,0,1,0,2,2,3,5,0,-1,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,2,7,0,-1,1,2,2,1,2,0,0,0,2,1,2,2,1,0,2,2,0,2,0,2,2,1,0,1,2,0,0,1,0,0,1,0,1,2,1
288,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,3,1,19,0,1,2,1,0,2,1,2,1,0,0,2,2,0,1,2,2,0,1,2,0,0,0,1,1,0,0,2,2,0,0,2,1,0,2
289,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,1,0,5,4,0,1,-1,1,2,2,0,0,1,1,0,1,0,0,0,2,0,0,1,0,1,0,1,0,1,1,2,1,0,1,2,2,0,2,0,0,1,0
290,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,0,2,0,1,0,2,2,1,0,0,1,2,0,1,0,2,2,1,0,2,0
291,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,5,1,0,-1,1,0,0,0,0,2,1,0,0,2,0,1,1,0,1,0,1,2,1,1,2,2,0,2,2,1,2,0,0,0,1,2,0,1,2
292,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,2,0,2,1,1,0,0,2,0,2,0,1,0,0,1,2,2,0,2,1,0,0,1,2,1,2,2,2,2,2,2,2,2,1
293,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,2,1,2,1,0,2,2,0,1,0,0,1,1,2,0,1,2,0,2,2,1,0,1,0,2,2,2,2,2,0,0,1,2,2,0
294,0,1,2,0,0,4,4,6,4,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,3,1,-1,2,1,2,0,2,0,2,2,0,1,2,1,0,1,0,2,0,2,0,1,2,2,1,0,1,2,0,2,1,0,1,0,2,2,0
295,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,17,2,2,2,1,0,2,0,1,1,1,2,1,0,2,0,2,0,0,0,2,0,2,2,0,2,1,0,2,0,1,0,2,1,1,2
296,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,1,2,0,0,0,0,2,2,1,0,1,1,0,1,0,0,0,2,2,1,0,0,0,2,2,1,1,0,0,2,2,1,1,1
297,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,1,1,0,0,3,2,7,0,-1,2,2,2,2,2,0,0,0,0,1,2,0,1,1,2,2,2,0,2,2,0,1,0,1,2,0,2,1,2,0,0,0,2,0,2
298,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,1,1,0,0,3,2,7,0,-1,1,2,1,0,1,0,1,1,2,1,1,0,0,0,0,1,0,2,2,1,2,2,1,2,0,1,1,0,2,1,0,0,0,1,2
299,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,1,0,2,0,2,1,1,1,1,1,1,2,0,2,0,0,1,2,1,2,2,2,0,2,1,2,1,1,2,2,1,2,1,0
300,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,0,1,1,0,1,1,0,0,2,0,2,1,2,2,2,0,1,1,2,0,2,2,0,2,0,2,1,2,0,0,1,0,1,0,2
301,0,1,2,3,3,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,2,1,0,5,4,4,1,21,0,1,1,2,1,2,2,1,1,1,1,1,1,2,2,0,2,0,0,0,2,2,1,0,2,1,1,1,0,0,0,2,2,2,1
302,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,1,1,1,1,1,1,1,0,2,1,0,2,2,1,2,2,1,2,1,0,2,1,2,1,2,1,2,0,0,1,0,2,1,2,1,2
303,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,13,1,1,1,0,0,2,0,1,2,2,2,1,1,0,2,1,1,1,2,0,0,0,1,0,2,2,2,2,0,1,2,2,1,2,0
304,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,0,0,0,1,0,0,0,0,2,2,0,0,2,1,0,0,2,2,2,0,0,1,2,2,0,1,0,0,2,2,0,2,1,0,0
305,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,1,1,2,2,1,1,0,0,0,2,0,0,1,2,2,2,1,1,0,1,2,1,0,0,2,0,2,0,2,2,0,1,1,2
306,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,15,0,2,2,2,0,1,2,1,2,1,2,0,0,0,0,0,0,1,0,1,2,0,1,1,1,0,2,1,2,2,1,1,0,2,2
307,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,9,0,1,2,1,1,0,2,1,1,2,0,0,0,2,1,0,1,2,2,2,2,1,1,0,2,1,0,1,2,1,1,2,2,2,2
308,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,5,1,0,-1,0,1,2,2,0,1,1,0,1,1,2,2,2,0,0,2,2,1,1,2,1,0,1,0,2,0,1,1,0,1,2,0,1,1,2
309,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,9,0,2,2,0,0,1,1,2,0,2,2,1,1,0,2,2,0,1,1,2,2,0,0,1,2,1,2,0,2,2,1,0,0,0,1
310,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,23,0,2,1,1,2,1,0,2,2,1,0,1,2,0,1,1,0,1,0,2,0,1,0,2,0,2,2,0,1,1,1,0,0,2,0
311,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,2,1,1,0,1,0,1,0,0,1,0,0,2,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1
312,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,2,0,2,0,1,2,0,1,0,2,0,0,2,0,2,0,1,0,2,1,2,1,1,2,0,2,0,1,0,0,2,2,1,0,2
313,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,5,1,0,-1,1,1,1,0,1,1,2,1,1,2,0,2,1,1,0,1,0,0,2,1,2,0,1,0,2,0,2,0,1,1,2,2,1,2,1
314,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,0,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,2,2,1,2,1,2,0,0,0,2,0,1,1,2,0,2,0,1,1
315,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,2,1,1,1,0,2,2,1,1,2,2,0,0,2,2,0,1,2,1,2,2,2,0,1,2,2,1,0,2,2,0,0,0,1
316,0,1,0,2,2,3,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,2,1,2,1,1,0,1,2,2,2,2,1,2,2,1,2,0,0,2,0,2,2,2,0,1,0,1,1,1,1,0,1,1,1,1
317,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,3,2,0,0,1,2,1,1,0,0,2,1,2,2,1,2,1,1,0,0,2,0,0,1,0,1,2,0,2,0,1,1,1,2,2,0
318,0,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,2,0,2,1,1,1,1,2,1,0,2,1,1,1,2,2,1,2,2,2,0,2,0,0,0,1,2,1,0,0,0,2,0,0,0
319,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,-1,1,0,1,0,1,2,2,1,1,0,2,2,1,1,1,1,2,1,2,2,2,1,0,2,0,0,2,2,2,1,0,0,1,0,2
320,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,2,1,0,5,4,3,1,-1,1,0,2,2,1,0,0,1,0,0,0,1,2,2,1,2,2,2,1,1,2,0,0,1,1,0,0,0,1,1,2,2,2,2,1
321,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,1,2,2,2,0,2,1,2,1,2,2,0,0,2,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,0,2,2,2,0
322,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,1,0,0,0,2,2,2,1,0,2,1,1,0,2,0,1,0,1,2,1,2,0,2,2,0,0,2,1,2,0,1,0,1,0,2
323,0,1,0,2,2,3,2,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,3,2,7,0,-1,1,0,2,0,2,0,2,1,0,0,2,2,1,0,1,2,2,1,1,0,0,0,1,1,1,1,2,1,0,0,1,2,0,2,0
324,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,2,1,0,5,4,3,1,-1,0,1,0,1,1,1,1,0,1,1,2,1,2,0,0,1,1,2,0,2,1,2,2,0,2,0,2,2,1,1,2,2,1,2,1
325,0,1,0,2,2,3,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,1,2,0,1,2,0,2,1,1,0,1,2,1,2,2,1,1,2,0,0,2,2,0,2,2,2,0,1,1,1,2,0,0,0,0
326,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,2,0,1,1,1,0,0,0,0,1,0,1,2,2,1,1,0,1,1,0,0,1,1,0,1,2,1,1,2,1,2,1,1,1,2
327,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,8,2,1,2,0,2,2,0,2,1,2,1,0,2,1,0,1,0,0,0,0,1,1,2,2,2,1,0,2,1,2,2,0,0,2,1
328,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,2,1,0,2,0,1,2,1,1,2,0,1,1,0,2,1,1,2,0,0,1,0,2,0,2,0,2,2,1,0,1,1,0,1,1,1
329,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,0,0,1,0,1,-1,0,2,0,1,2,0,2,2,0,2,0,2,0,1,1,1,2,0,1,0,2,2,1,1,0,2,0,2,1,2,1,2,2,1,1
330,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,13,1,1,2,2,0,1,2,0,2,0,0,0,1,1,0,0,1,0,1,0,2,2,1,2,0,1,0,1,2,1,0,1,1,2,2
331,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,9,2,2,1,0,0,1,2,1,0,1,0,2,2,0,1,1,0,0,0,2,0,1,1,2,1,0,2,0,0,0,0,2,2,1,0
332,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,0,0,2,1,1,2,2,1,2,2,1,1,2,1,0,0,0,2,1,0,0,1,1,0,2,2,1,2,1,1,1,2,2,1,1
333,0,1,2,0,0,4,4,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,23,0,0,0,2,0,1,0,0,0,2,0,2,1,1,0,2,1,1,1,0,2,2,2,0,1,2,1,1,1,0,2,1,1,0,2
334,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,0,1,0,0,1,1,1,0,2,2,2,1,1,1,1,1,0,2,2,2,0,1,1,2,0,2,0,0,0,2,1,1,0,1,0
335,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,-1,2,0,2,1,2,0,1,2,1,2,2,1,0,0,2,0,0,1,1,0,1,2,2,1,0,0,1,1,2,2,1,2,2,0,1
336,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,2,1,1,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,1,2,1,2,0,1,1,0,0,2,1,2,2,1,1,2,2
337,0,1,2,0,3,2,4,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,0,0,1,3,1,-1,0,1,1,2,0,0,0,2,0,1,2,0,0,1,1,0,2,1,0,2,0,2,0,1,0,0,1,2,0,1,1,0,1,1,0
338,0,1,0,2,2,3,5,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,3,2,7,0,-1,0,1,0,1,1,1,1,0,0,0,2,2,1,1,2,1,0,1,0,2,2,2,2,0,0,0,1,1,2,0,2,1,0,1,2
339,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,2,1,0,1,2,2,2,0,0,2,0,0,2,2,0,2,1,2,1,2,1,0,1,0,0,2,0,2,1,0,2,0,2,2,0,2
340,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,2,3,3,0,1,0,1,22,0,1,2,2,2,2,2,2,1,2,0,0,0,2,1,2,2,1,1,0,1,2,0,0,2,1,1,1,2,2,1,2,2,0,0
341,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,-1,0,2,2,0,1,0,0,2,1,1,0,2,2,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,2
342,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,1,6,6,2,1,2,0,0,0,1,0,1,0,2,1,0,0,2,1,1,2,0,1,1,1,2,0,1,0,0,0,0,2,2,1,1,2,0,2,1
343,0,1,2,3,3,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,2,3,3,0,1,0,1,-1,0,1,1,1,0,0,2,0,2,2,1,1,0,0,1,1,2,2,2,2,1,1,2,1,1,2,1,0,2,1,0,0,2,1,1
344,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,2,7,0,14,1,1,2,1,0,1,0,1,0,2,2,2,2,1,2,1,2,0,2,2,1,0,0,0,1,0,2,0,2,2,1,0,1,0,2
345,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,-1,1,1,0,1,2,0,1,1,1,2,0,2,0,0,2,1,0,0,2,2,2,0,1,2,2,1,0,2,2,2,1,1,1,2,1
346,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,3,5,1,0,12,0,0,1,0,1,1,2,0,0,0,0,0,1,2,1,1,2,0,0,0,2,2,0,2,1,2,0,0,1,0,1,2,1,2,2
347,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,1,2,0,2,1,0,0,2,2,0,2,0,0,2,2,2,0,2,2,1,1,1,2,0,2,1,1,2,2,2,0,2,0,0,0
348,0,1,2,0,0,4,4,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,2,1,0,5,4,3,1,-1,2,1,1,1,0,0,0,0,0,0,1,1,2,1,1,1,0,2,0,0,0,2,2,2,0,2,2,1,2,2,0,0,0,0,0
349,0,0,1,1,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,4,3,2,2,6,0,0,2,1,0,1,0,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,0,1,2,1,0,0,1,0,2,0,1,1,2
350,0,1,0,2,2,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,0,5,0,-1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,0,2,0,2,1,1,2,2,1,1,2,1,2,2,2,1,0,2,0,1
351,0,1,0,2,2,0,2,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,2,5,1,0,-1,1,1,2,2,2,0,0,2,2,1,0,2,0,2,0,0,0,1,1,2,1,1,0,1,1,2,0,2,1,0,2,1,0,2,1
