,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12
395,0,0,0,2,3,1,1,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,52,2,0,3,5,0,0,3,3,5,4,5,0
396,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,1,3,0,5,6,0,0,23,2,2,1,4,4,2,5,0,2,0,3,3
397,0,1,1,3,4,0,6,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,29,3,0,3,3,4,0,5,1,5,3,5,5
398,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,1,4,5,0,1,1,1,4,0,5,4,2
399,0,0,2,1,1,2,4,5,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,43,3,0,4,4,2,0,1,1,4,3,4,2
400,0,0,0,2,3,4,0,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,26,1,2,1,1,4,4,0,1,5,3,0,4
401,0,1,1,3,4,0,6,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,28,5,5,2,4,4,1,1,3,3,4,5,4
402,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,48,2,1,1,3,1,1,1,0,4,3,4,3
403,0,1,0,0,2,3,5,0,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,1,0,0,5,1,1,1,3,4,0,2,1
404,0,1,1,3,0,5,2,2,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,3,4,3,1,0,1,1,3,3,3,0,1
405,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,4,4,5,1,1,0,2,3,0,4,3,2
406,0,0,2,1,1,2,4,5,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,0,1,1,2,2,4,3,0,-1,5,1,4,3,3,3,3,4,2,0,5,4
407,0,1,1,0,2,1,1,6,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,0,2,2,3,5,6,4,0,-1,5,3,1,1,5,4,4,1,1,3,3,4
408,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,35,0,5,2,1,5,1,4,1,0,3,4,4
409,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,1,1,4,1,3,1,3,3,4,4,5,5
410,0,1,0,0,2,3,5,0,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,2,0,2,4,3,5,4,2,3,3,2
411,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,-1,2,4,1,5,1,2,0,4,3,4,1,4
412,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,0,0,1,5,6,2,0,-1,0,5,4,1,5,2,0,5,3,3,5,4
413,0,0,2,1,1,2,4,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,0,0,5,3,0,0,1,4,1,3,1,3
414,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,24,2,0,3,2,0,0,5,2,2,2,0,3
415,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,-1,3,4,0,0,1,4,1,0,0,3,3,1
416,0,0,0,2,3,1,1,7,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,4,1,3,4,2,3,1,0,1,5,3,3
417,0,1,1,0,2,3,5,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,60,4,0,3,1,2,1,3,1,1,4,2,5
418,0,0,0,2,3,4,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,0,1,1,3,2,1,1,0,3,3,2,4
419,0,1,0,0,2,3,5,0,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,5,6,0,0,22,0,5,5,4,1,5,2,5,5,5,3,5
420,0,0,2,1,1,2,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,0,1,1,2,2,0,2,0,-1,4,2,5,4,2,3,4,3,2,1,1,5
421,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,2,2,0,2,0,0,3,5,2,1,4,5,3,5,1,2,1,5
422,0,0,2,1,1,2,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,32,4,5,0,2,1,3,1,3,5,2,3,2
423,0,0,2,1,1,2,4,5,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,43,4,5,1,1,0,4,3,5,4,5,2,4
424,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,0,3,2,1,0,0,3,4,4,2,2
425,0,0,2,1,1,2,3,1,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,0,1,1,2,2,0,2,0,55,0,3,4,3,2,4,4,2,4,4,4,0
426,0,0,2,1,1,2,4,5,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,1,2,3,4,3,5,2,4,0,2,0,2
427,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,-1,5,0,4,4,1,5,5,0,2,0,4,0
428,0,1,1,0,2,1,1,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,2,3,5,6,4,0,19,4,0,0,0,5,0,2,0,4,2,4,5
429,0,0,0,2,3,4,0,3,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,47,1,4,4,5,5,2,3,4,1,4,3,0
430,0,0,0,2,3,1,1,7,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,2,3,0,0,5,0,0,-1,0,3,0,3,4,2,5,0,1,5,1,2
431,0,0,0,2,3,1,1,7,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,2,4,3,1,1,0,0,3,1,2,3,1
432,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,3,5,2,0,4,2,0,1,5,0,1
433,0,0,2,1,1,2,3,1,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,38,2,2,2,1,0,1,3,1,5,3,5,0
434,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,20,0,1,0,3,1,4,4,0,5,0,3,1
435,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,1,3,0,5,6,0,0,23,5,1,4,4,0,5,3,1,2,4,2,1
436,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,21,2,3,4,3,0,1,4,5,2,2,2,0
437,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,5,4,4,4,4,5,1,2,4,2,1,2
438,0,0,0,2,3,4,0,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,2,1,5,3,5,2,5,2,5,3,1,0
439,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,17,1,1,4,4,1,2,2,5,2,1,1,4
440,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,4,6,4,0,-1,4,5,1,3,5,1,5,1,1,3,0,3
441,0,1,0,0,2,1,1,7,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,1,2,2,3,5,6,0,0,-1,0,0,3,1,2,0,1,1,1,2,2,4
442,0,1,2,1,0,5,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,1,3,3,0,0,0,5,0,4,2,0,1,4
443,0,0,0,2,3,4,0,3,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,0,5,0,1,4,4,2,2,0,5,4,4
444,0,0,0,0,2,1,1,7,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,1,2,2,3,5,6,0,0,-1,4,5,3,1,3,5,5,1,4,4,2,1
445,0,1,1,3,0,5,2,2,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,1,4,5,4,5,2,4,3,4,3,1,2
446,0,0,2,1,1,2,4,5,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,4,2,2,1,5,3,3,0,3,3,1,1
447,0,1,0,0,2,3,5,0,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,2,2,3,5,6,0,0,22,5,1,3,2,0,5,2,3,0,1,1,4
448,0,1,1,0,2,3,5,0,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,0,2,5,2,0,1,2,2,1,4,3,2
449,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,35,3,2,5,1,3,0,3,2,1,2,3,5
450,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,30,3,5,5,0,2,5,3,2,1,0,2,4
451,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,34,0,1,5,5,0,4,1,5,5,3,0,4
452,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,4,0,0,2,1,1,1,3,3,3,0,5
453,0,0,0,2,3,4,0,3,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,64,1,2,1,1,1,5,0,2,2,3,5,1
454,0,0,0,2,3,1,1,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,6,0,0,-1,5,3,1,3,4,5,2,1,0,3,1,0
455,0,1,2,1,0,5,2,2,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,-1,1,5,3,5,1,5,0,0,2,1,2,5
456,0,1,0,0,2,1,1,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,0,5,5,0,0,-1,2,0,3,2,4,4,1,1,3,2,1,1
457,0,1,1,0,2,1,1,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,2,3,5,6,4,0,19,4,4,0,1,5,0,2,5,2,5,5,3
458,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,20,1,4,4,2,0,2,1,1,3,5,0,0
459,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,-1,0,5,3,1,4,4,3,1,3,2,4,0
460,0,1,1,3,4,0,6,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,1,3,0,4,2,4,1,0,3,5,5,2
461,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,3,3,2,3,0,3,5,0,2,1,3,4
462,0,0,2,2,3,4,3,1,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,1,3,4,1,2,7,0,65,3,3,2,4,2,5,2,5,0,1,2,1
463,0,1,0,0,2,3,1,0,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,0,0,-1,4,1,1,1,0,1,3,1,0,4,5,4
464,0,0,0,2,3,4,0,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,45,4,3,2,2,5,4,2,3,1,2,0,1
465,0,0,0,2,3,1,0,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,1,1,4,0,4,0,2,4,1,2,4,0
466,0,1,1,3,4,0,6,4,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,2,4,1,1,2,4,3,3,2,1,5,2
467,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,-1,0,3,2,2,5,0,3,4,1,0,4,0
468,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,2,4,2,3,4,3,1,0,1,3,2,3
469,0,1,1,0,2,1,1,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,2,3,5,6,4,0,19,5,5,3,4,0,5,4,4,3,3,5,2
470,0,0,2,1,1,2,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,4,2,2,2,4,4,4,4,2,5,3,0
471,0,1,1,0,2,3,5,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,60,0,4,2,1,2,4,4,5,2,1,4,3
472,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,4,0,1,1,4,0,5,3,2,3,1,4
473,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,17,3,2,2,1,0,5,2,2,3,0,5,2
474,0,0,0,2,3,4,0,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,4,2,4,4,1,4,3,3,4,1,0,0
475,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,4,6,4,0,-1,3,2,3,5,3,4,1,1,1,3,0,4
476,0,0,2,1,0,5,2,2,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,5,0,2,0,54,5,1,3,0,2,2,2,0,0,1,5,4
477,0,1,1,0,2,3,5,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,1,3,3,0,4,3,4,2,2,4,0,1
478,0,0,0,2,3,4,0,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,26,5,4,2,2,0,3,2,5,3,5,1,4
479,0,0,2,1,1,2,4,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,37,0,1,4,4,1,1,2,0,5,1,5,3
480,0,0,0,0,2,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,0,0,5,0,0,61,5,3,5,0,2,1,5,3,0,1,2,3
481,0,1,0,0,2,3,5,0,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,59,4,4,1,5,4,4,5,2,1,2,3,4
482,0,1,0,0,2,1,1,7,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,-1,5,1,0,2,5,0,4,3,1,5,3,4
483,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,40,4,4,0,0,1,3,1,3,3,2,1,5
484,0,1,0,0,2,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,3,0,5,0,0,-1,4,2,2,2,2,4,4,3,2,4,2,4
485,0,1,1,3,4,0,6,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,5,3,3,1,1,0,5,2,5,0,5,5
486,0,0,0,2,3,4,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,2,6,0,-1,3,1,4,2,5,0,3,2,4,1,0,4
487,0,1,1,3,0,5,2,2,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,2,0,2,0,2,0,4,2,1,5,5,2,2,2,2,3,0
488,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,0,3,2,4,4,0,2,1,5,2,4,4
489,0,1,0,0,2,3,5,0,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,59,5,1,3,0,5,1,0,4,0,4,1,0
490,0,0,2,1,1,2,4,5,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,43,4,5,2,4,2,5,3,3,3,0,2,2
491,0,0,2,1,1,2,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,4,1,2,7,0,-1,2,0,1,0,3,2,1,2,4,5,5,2
492,0,1,1,3,4,0,6,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,10,5,4,2,1,3,0,0,0,0,4,3,1
493,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,30,2,3,4,0,4,4,1,4,4,1,2,3
494,0,0,0,2,3,1,1,7,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,2,5,1,1,1,0,0,0,4,4,3,5
495,0,0,2,1,1,2,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,5,2,3,4,3,3,3,3,3,5,0,3
496,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,5,4,3,3,1,2,4,4,3,3,2,3
497,0,0,2,1,1,2,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,42,3,0,0,0,5,4,5,0,0,4,3,2
498,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,12,5,4,0,5,4,4,2,2,4,4,5,5
499,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,1,2,1,5,0,1,3,3,4,4,4,2
500,0,0,2,2,3,4,0,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,4,1,2,6,0,-1,4,3,4,0,5,1,0,3,4,4,3,2
501,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,25,2,1,2,4,5,3,2,4,4,2,4,0
502,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,17,0,4,3,2,4,2,4,2,1,5,0,3
503,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,1,5,1,5,2,0,1,1,0,4,4,1
504,0,1,1,3,4,0,6,4,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,0,4,3,4,0,2,1,2,4,2,1,0
505,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,4,2,1,3,2,2,5,4,4,3,3,1
506,0,1,1,3,4,0,2,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,0,0,0,1,5,6,4,0,-1,3,2,2,1,3,0,0,5,4,4,3,5
507,0,0,2,1,0,5,4,2,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,0,1,1,2,2,0,2,0,4,0,3,3,4,0,1,0,5,1,3,2,0
508,0,0,2,1,1,2,3,1,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,4,1,2,7,0,36,5,5,4,0,3,1,2,1,4,5,4,4
509,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,1,5,5,0,0,5,5,2,1,3,0,5
510,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,20,4,5,0,2,1,5,4,2,0,0,2,5
511,0,0,2,1,1,2,4,5,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,2,4,1,3,0,3,3,0,5,3,1,2
512,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,0,0,1,5,6,2,0,15,4,5,3,3,3,3,3,2,1,3,5,1
513,0,1,1,3,4,0,6,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,5,1,4,0,5,4,5,0,1,5,4,4
514,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,2,2,0,2,0,0,5,2,4,5,5,3,4,3,4,2,3,2
515,0,1,0,0,2,3,5,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,59,5,2,0,0,3,4,3,4,4,5,1,4
516,0,0,0,0,2,1,1,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,3,0,5,5,0,0,-1,3,5,2,1,0,0,3,0,5,3,3,0
517,0,0,2,1,1,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,2,0,2,0,53,3,4,4,1,4,0,5,5,5,3,2,2
518,0,0,2,1,0,5,2,2,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,3,4,2,3,0,2,5,2,2,2,4,2,5
519,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,2,0,2,4,1,1,4,2,1,1,0,3
520,0,1,1,3,4,0,6,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,4,6,4,0,10,0,1,2,5,5,5,4,4,2,3,5,3
521,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,5,0,0,5,4,1,0,3,3,4,0
522,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,1,4,4,4,3,1,3,2,3,0,4,4
523,0,1,1,3,4,0,6,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,0,0,1,4,6,4,0,11,5,5,2,2,2,2,0,3,2,4,4,5
524,0,1,1,3,4,0,6,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,4,6,4,0,11,5,2,5,3,4,4,3,1,3,4,5,0
525,0,1,1,3,4,0,6,4,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,6,4,0,10,0,2,5,3,4,3,3,2,4,4,0,3
526,0,0,2,1,1,2,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,42,5,5,1,4,1,0,1,1,3,2,0,0
527,0,0,2,1,0,5,4,2,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,0,1,2,2,0,2,0,-1,5,3,1,3,4,2,4,2,5,2,2,3
528,0,1,1,3,0,5,2,2,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,5,0,2,0,7,2,0,3,4,4,3,5,1,4,5,0,0
529,0,1,0,0,2,3,5,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,63,0,3,3,4,2,4,5,5,4,2,2,0
